time,simpleEfficiency,complexEfficiency
2.606,0.9299112780884505,
2.607,,0.8399696459206313
2.608,0.9301981692108866,0.8395387462108601
2.609,,0.8391071886487832
2.61,0.9303618331898066,
2.611,0.9304435915599288,
2.612,0.9305253008897427,
2.613,0.9309738208156384,0.8353504452326804
2.614,0.9310958467427485,0.8350602403525341
2.615,,0.8334610216058934
2.616,0.9314208752575242,0.8334610216058933
2.617,,0.8317103192518136
2.618,,0.8312716568848354
2.619,0.9322299204432876,0.8277481483392043
2.62,,0.8273059335697752
2.621,0.9326326263211118,0.8264203198967662
2.622,,0.8256437797484271
2.623,0.9329538982402393,0.8241993782650344
2.624,,0.8237540058045374
2.625,0.9331943647386325,0.8226387984520707
2.626,,0.8221920445017319
2.627,0.9334344227684551,0.8218790996452341
2.628,0.9336740251006802,0.8209239720519842
2.629,,0.8206253466623249
2.63,0.9338335205541479,0.8197278916478137
2.631,0.9339131965366304,0.8192784405030215
2.632,,0.8183787487906703
2.633,,0.8179282450821893
2.634,0.9342711414969884,0.8170260535310766
2.635,0.9344695918630902,
2.636,0.9345488863172572,
2.637,,0.8156698058690321
2.638,0.9345488863172572,0.8156698058690321
2.639,0.9346281332090219,0.8152169338922501
2.64,0.9347073325669132,0.8149147561001401
2.641,0.9348655887951051,0.8147636672040851
2.642,0.9349446457223782,0.813704466086166
2.643,0.9349446457223782,0.8127949065892294
2.644,0.9351026173455809,0.812491413092508
2.645,,0.8124914130925079
2.646,0.9351026173455809,
2.647,0.9351815320983803,0.812035778136042
2.648,0.9352209658074551,0.8118077633021176
2.65,0.935312946257791,
2.651,0.935457355254674,0.8106665049983445
2.652,,0.8102092911963453
2.653,0.9354967180469167,0.8099804869396536
2.654,,0.8085600059335263
2.655,0.9362031267493943,0.8061680477264961
2.656,,0.8048767182198855
2.657,0.9365939308698624,
2.658,,0.8033037188003428
2.659,0.93667195110293,0.8029560719122424
2.66,,0.8027474048371053
2.661,0.9368278512028385,0.8019119471137901
2.662,,0.801602138234934
2.663,,0.8005162283134029
2.664,0.9372944305917027,0.7995844334085335
2.665,0.9373720306510019,0.7988842057400394
2.666,0.9375270911593085,
2.667,0.9379911578099719,0.7953700419219156
2.668,0.9379911578099719,
2.669,0.938068339958326,0.7948998026442635
2.67,,0.7939581399548084
2.671,0.938222565396606,0.7939581399548082
2.672,,0.7937224282489067
2.673,0.938376605875358,0.7932508074814122
2.674,,0.7930148984198193
2.675,0.9385304616164002,0.7923063818122734
2.676,0.9386072972288426,0.7915378024830246
2.677,0.9387608993293309,
2.678,0.9389909226274634,0.7892261438245273
2.679,0.9390292138621561,0.7892261438245273
2.68,,0.7879178881005668
2.681,0.9392969770010032,0.7873222934536788
2.682,0.9392969770010032,0.7865271146941386
2.683,,0.7860495074706625
2.684,0.9395260362272518,0.7856511944533561
2.685,0.9396784906212625,0.7849335994839913
2.686,,0.7844546765559033
2.687,0.9398308078680472,0.7839753589164323
2.688,,0.7826311380844425
2.689,,0.7823747389013832
2.69,,0.7816329127700276
2.691,,0.781091164140553
2.692,0.9402865960487458,0.781091164140553
2.693,0.9404002812617379,0.7801264766203984
2.694,0.9405895445346305,0.7796437381489374
2.695,0.9406651681185658,0.7786768139309429
2.696,,0.7781927597548709
2.697,0.9407407463419604,0.7781927597548709
2.698,0.9408162792320222,
2.699,,0.7777083108674149
2.7,0.9408917668159431,0.7772234672685759
2.701,0.9409672091208988,0.7767382289583536
2.702,0.9411932646334848,
2.703,0.9413437424112008,
2.704,0.9413437424112008,0.7730863108674146
2.705,0.9416441567879628,0.7727199151886012
2.706,0.9416441567879628,0.7723533221540964
2.707,0.9417940938196059,0.7717417416961792
2.708,0.9418689948907457,0.7705902810705746
2.709,,0.7703942121895684
2.71,0.9420186622784841,0.7699034479199781
2.711,0.9420186622784841,0.7699034479199781
2.712,0.9420186622784841,0.7699034479199781
2.713,,0.7699034479199781
2.714,0.9421681501730746,0.769043623669736
2.715,,0.7689207352466467
2.716,0.9421681501730746,
2.717,0.9421681501730746,0.7684287868429056
2.718,,0.7682646724711976
2.719,0.9423174587897799,0.7664570461141086
2.72,0.9425783125441747,0.7659631241534504
2.721,,0.7659631241534504
2.722,,0.7656335797054229
2.723,,0.7653863555841717
2.724,,0.7643962749650166
2.725,,0.7639834891969848
2.726,0.942987134759884,0.7634875936794095
2.727,0.942987134759884,0.7634875936794095
2.728,,0.7634875936794095
2.729,0.9430613202211641,0.7629913034504513
2.73,0.9431354611845183,0.7619972428248463
2.731,0.9432836097241952,0.7607530635278453
2.733,0.9435793740017573,0.7595062199290061
2.734,0.9436532042260739,0.7591732546489887
2.735,0.9438191562090885,0.7578398146833859
2.736,0.9440584299236876,0.7554995846500632
2.737,0.9441687773069625,0.7554995846500633
2.738,,0.7546616454906524
2.739,0.9445357202853668,0.7534867939373898
2.74,0.944572348579694,0.7526798619799566
2.741,0.9446821895219061,0.7519730564333583
2.742,0.9447553582553778,0.7515519159410441
2.743,0.9447553582553778,0.7514676878425813
2.744,0.9447553582553778,0.7514676878425813
2.745,,0.7507075627216525
2.746,,0.7463922928087208
2.748,0.9455573234944716,0.7458825823927256
2.749,,0.7458825823927256
2.751,0.9457025675424202,0.7448619774265856
2.752,0.9457025675424202,0.7443510828764406
2.754,0.9460649160452773,0.7423035575620255
2.755,0.9460649160452773,0.7423035575620254
2.756,0.9461734033695808,0.7412774266365173
2.757,,0.7388762794796863
2.758,,0.737673534988662
2.76,0.9468582666624812,0.7366402992582523
2.761,,0.7366402992582523
2.762,0.9469301301412841,0.7356052873266168
2.763,,0.7348989783940144
2.764,,0.7343096968719249
2.765,0.9475749648179467,0.7323170594431381
2.766,,0.7298857826507053
2.767,,0.7298857826507053
2.768,,0.7298857826507053
2.769,0.9479317045463456,
2.77,,0.7288407055787928
2.771,0.9480741010459026,0.7280558123185541
2.773,0.9482163267721446,0.7268955627216498
2.774,0.9482163267721446,
2.775,0.9482873756592838,0.7262211054498018
2.776,0.9483583819298769,0.7260241913898212
2.777,0.9483583819298769,0.7256960012898536
2.778,,0.7244690478339789
2.779,0.9487481504825881,0.7230645598193599
2.78,0.948783526036382,0.7225370873911107
2.781,0.9489249009632172,0.7220092202514785
2.782,0.9489249009632172,0.7209521044823713
2.783,,0.7200702865741698
2.784,,0.7198938045791143
2.785,0.9491366455142166,0.7198938045791143
2.786,0.9492071423757348,0.7185684134149736
2.787,,0.7177719748467697
2.788,0.9497695971210298,0.7147300336296505
2.789,0.9499448060293916,0.7141772947435765
2.79,0.9500498136935484,0.7129750880360631
2.791,0.9501197628184964,0.7124401160915288
2.792,0.9501896699865575,
2.793,,0.7114760613994939
2.794,0.9505385773538665,0.710080950403041
2.795,0.9506430403954153,0.7084151957432537
2.796,0.9507474198999506,
2.798,0.9507474198999506,0.7070686875200997
2.799,0.9508864395675877,0.7065293737503482
2.8,0.9509558868675737,0.7049090641727919
2.801,0.9510946565248859,0.704909064172792
2.802,,0.7038268842308375
2.803,0.9514408391738517,0.7016577878103282
2.804,0.9515099677526504,0.7011143295710505
2.805,0.9517170633687253,0.7000266236697281
2.806,,0.6994823760076835
2.807,0.951786012443913,0.699073746210844
2.808,,0.6983923018380606
2.809,0.9519926116264679,0.6978466726861743
2.81,0.9520613954222897,0.6978466726861743
2.812,0.9520613954222897,
2.814,0.9521301379602127,0.6963896880575593
2.815,,0.6962074169622136
2.816,0.9521988392649842,0.6956602089647936
2.817,0.9523361182739872,0.6951126062559901
2.818,,0.6934674298612783
2.819,0.952541728156685,0.6934674298612783
2.82,0.952541728156685,0.6934674298612783
2.821,0.9526785959457994,0.6925885025475085
2.822,0.9526785959457994,0.6915985547887211
2.823,,0.6911306452756607
2.824,0.952917714607763,
2.825,,0.6896935500989892
2.827,0.9531903847576428,0.6885105862624391
2.828,,0.6878887112221291
2.829,0.9535642443783025,
2.83,,0.6851882618509583
2.831,0.9538353647172501,0.6835217710415419
2.832,0.9539030431928467,
2.834,0.9540270121653166,0.6812942573362851
2.835,,0.6800662434052951
2.836,0.9542857839814286,0.6793399529183552
2.837,0.9543419598161779,0.6785009052563106
2.838,0.9545775992418757,0.6768202837793676
2.839,0.9548797862530605,0.6734482257335753
2.84,,0.6734482257335753
2.841,0.9551812288176891,0.6716156256045845
2.842,0.9553817421390102,0.6706273227990379
2.843,0.9553817421390102,0.6700619580779803
2.844,,0.6690918028285214
2.845,0.9555485393925203,0.6684579204557074
2.846,0.9555818748297025,0.6679854016983171
2.847,0.955914629823157,0.6655248306997145
2.848,0.9559589173503076,0.6649557820057447
2.849,,0.6641017484681762
2.85,0.9561801160007349,0.6632467939373791
2.851,,0.6630566286143652
2.852,,0.6608479478877178
2.853,,0.6598178974523744
2.854,,0.6598178974523744
2.855,0.9566431863850117,0.6592450332150313
2.856,0.956775135376121,
2.857,0.9568410505183753,0.6580981206061957
2.858,0.9569398441691682,0.657236850693264
2.859,0.9570385588166466,0.6557995588519224
2.86,0.9571700336453923,0.6546479097064852
2.861,,0.6531097461033463
2.862,,0.6515690168762154
2.863,,0.6508362182521154
2.864,0.9576289550944243,0.6506047042888775
2.865,,0.6497356717187388
2.866,0.9577597218725522,
2.868,,0.6494459503385388
2.869,,0.6494459503385388
2.87,,0.6488659812962945
2.871,,0.6488659812962945
2.872,0.9578250464400988,0.6488659812962945
2.873,0.9578250464400988,0.6488659812962945
2.874,,0.6486725267117517
2.875,0.9578903318246608,
2.876,0.9579555780497411,0.6477048590776551
2.877,,0.6473174236267254
2.878,0.9580859531153969,0.6462511867139014
2.879,0.9581510820029077,0.6459602154143207
2.88,,0.6453778781037753
2.881,,0.6439931988067742
2.882,,0.6436284979038397
2.883,0.9585410357697668,0.6424602708802988
2.885,0.958573463729675,0.6421679180908761
2.886,0.9586707087075196,0.640851343760015
2.887,0.9588002261310744,0.6402655527248647
2.888,,0.6401190802966157
