id,batch_index,batch_size,creature_key,loss,onset_cycle
376406,3,16,181,2.343205690383911,935
376405,2,16,181,0.4759026765823364,935
378189,2,16,180,0.47616082429885864,913
378203,4,16,180,0.3601495921611786,913
377999,0,16,180,0.6285989284515381,913
378205,6,16,180,0.27265164256095886,913
378206,7,16,180,2.559587240219116,913
378201,3,16,180,2.342101573944092,913
378000,1,16,180,2.180626153945923,913
378204,5,16,180,2.4665188789367676,913
509253,0,16,180,0.6285424828529358,1254
509258,5,16,180,2.4663379192352295,1254
509254,1,16,180,2.179861068725586,1254
509257,4,16,180,0.35993513464927673,1254
509260,7,16,180,2.5608673095703125,1254
509259,6,16,180,0.27263543009757996,1254
509256,3,16,180,2.3415889739990234,1254
509255,2,16,180,0.47543394565582275,1254
549619,2,16,182,0.4752584397792816,1457
549618,1,16,182,2.1783447265625,1457
549623,6,16,182,0.2725123465061188,1457
549620,3,16,182,2.3419723510742188,1457
549622,5,16,182,2.466198205947876,1457
551614,0,16,180,0.6281733512878418,1366
551617,3,16,180,2.3407700061798096,1366
551620,6,16,180,0.2727382183074951,1366
551621,7,16,180,2.5605008602142334,1366
551615,1,16,180,2.1790919303894043,1366
551616,2,16,180,0.47508978843688965,1366
551619,5,16,180,2.4658913612365723,1366
551618,4,16,180,0.3595833480358124,1366
601306,3,16,181,2.3422012329101562,1482
601308,5,16,181,2.463238477706909,1482
601304,1,16,181,2.180063486099243,1482
601303,0,16,181,0.62807697057724,1482
601309,6,16,181,0.2724796533584595,1482
601307,4,16,181,0.3600272238254547,1482
601305,2,16,181,0.4755887985229492,1482
601310,7,16,181,2.5577785968780518,1482
658307,4,16,182,0.3592245578765869,1764
658308,5,16,182,2.4636740684509277,1764
658303,0,16,182,0.6279007792472839,1764
658310,7,16,182,2.5558226108551025,1764
658309,6,16,182,0.27236080169677734,1764
658305,2,16,182,0.47504156827926636,1764
658304,1,16,182,2.1786813735961914,1764
658306,3,16,182,2.3392910957336426,1764
660093,1,16,180,2.178219795227051,1617
660099,7,16,180,2.558978796005249,1617
660097,5,16,180,2.4646785259246826,1617
660098,6,16,180,0.2724777162075043,1617
660092,0,16,180,0.628413200378418,1617
660096,4,16,180,0.359822541475296,1617
660094,2,16,180,0.47528985142707825,1617
660095,3,16,180,2.341526508331299,1617
667304,1,16,182,2.1769604682922363,1795
667305,2,16,182,0.47460585832595825,1795
667303,0,16,182,0.6276001930236816,1795
667309,6,16,182,0.27232825756073,1795
667308,5,16,182,2.4616878032684326,1795
667306,3,16,182,2.3402304649353027,1795
667307,4,16,182,0.3597014248371124,1795
667310,7,16,182,2.555755615234375,1795
689309,1,16,182,2.176729917526245,1848
689310,2,16,182,0.47532835602760315,1848
689312,4,16,182,0.3596065938472748,1848
689314,6,16,182,0.2722034156322479,1848
689315,7,16,182,2.553576946258545,1848
689313,5,16,182,2.462932586669922,1848
689308,0,16,182,0.6275038123130798,1848
689311,3,16,182,2.3388540744781494,1848
698758,5,16,180,2.463765859603882,1725
698753,0,16,180,0.6280523538589478,1725
698757,4,16,180,0.35971763730049133,1725
698755,2,16,180,0.47545215487480164,1725
698759,6,16,180,0.272460013628006,1725
698760,7,16,180,2.5586585998535156,1725
698754,1,16,180,2.1797564029693604,1725
698756,3,16,180,2.3398613929748535,1725
700857,4,16,180,0.3597094714641571,1738
700859,6,16,180,0.27246227860450745,1738
700853,0,16,180,0.6280317306518555,1738
700856,3,16,180,2.3398828506469727,1738
700858,5,16,180,2.4637303352355957,1738
700854,1,16,180,2.179569721221924,1738
700860,7,16,180,2.558710813522339,1738
700855,2,16,180,0.47540998458862305,1738
711668,4,16,181,0.35970228910446167,1762
711671,7,16,181,2.557279586791992,1762
711667,3,16,181,2.3402621746063232,1762
43904,2,16,182,0.47735396027565,117
43906,4,16,182,0.36142969131469727,117
43908,6,16,182,0.27368101477622986,117
43909,7,16,182,2.5696794986724854,117
43907,5,16,182,2.4747233390808105,117
43905,3,16,182,2.3532795906066895,117
43901,0,16,182,0.6307071447372437,117
43903,1,16,182,2.186192274093628,117
326504,1,16,180,2.1815552711486816,773
326503,0,16,180,0.6286394596099854,773
326505,2,16,180,0.4758024215698242,773
326508,5,16,180,2.4667274951934814,773
326506,3,16,180,2.343029499053955,773
326510,7,16,180,2.560483455657959,773
326507,4,16,180,0.3602258861064911,773
326509,6,16,180,0.27273228764533997,773
532910,6,16,181,0.2725665867328644,1314
532908,4,16,181,0.36015623807907104,1314
532904,1,16,181,2.1797451972961426,1314
532903,0,16,181,0.6286118626594543,1314
532909,5,16,181,2.464365005493164,1314
532912,7,16,181,2.5591704845428467,1314
532906,3,16,181,2.343064785003662,1314
532905,2,16,181,0.4758392870426178,1314
566531,3,16,180,2.3424878120422363,1419
566528,0,16,180,0.6281440854072571,1419
566534,6,16,180,0.2726602256298065,1419
566530,2,16,180,0.4753001034259796,1419
566529,1,16,180,2.1779372692108154,1419
566535,7,16,180,2.561440944671631,1419
566532,4,16,180,0.3601999580860138,1419
566533,5,16,180,2.467376470565796,1419
608555,2,16,182,0.4752344787120819,1609
608560,7,16,182,2.5578949451446533,1609
608559,6,16,182,0.272170752286911,1609
608556,3,16,182,2.341172218322754,1609
608558,5,16,182,2.4642035961151123,1609
608553,0,16,182,0.6283367872238159,1609
608554,1,16,182,2.1780147552490234,1609
608557,4,16,182,0.3599264621734619,1609
