id,creature_key,duration_ticks,onset_cycle,wake_cycle
1386661,182,11,13981,13993
1387048,180,11,13896,13908
1684035,180,10,16790,16801
1690239,180,10,16869,16880
1697241,182,11,17152,17164
1700119,182,10,17190,17201
1701634,182,10,17202,17213
1716993,180,10,17131,17142
1720375,180,10,17160,17171
1726293,182,11,17442,17454
1728448,182,16,17461,17478
1729406,181,10,17546,17557
1733417,182,13,17520,17534
1739617,182,10,17585,17596
1744355,180,12,17401,17414
1756789,182,10,17748,17759
1758150,182,11,17761,17773
1759306,182,10,17777,17788
1776856,182,11,17979,17991
1783660,181,11,18047,18059
1795406,180,10,17950,17961
1801932,180,10,18018,18029
1804831,180,10,18053,18064
1810256,182,11,18318,18330
1822518,180,10,18233,18244
1826114,180,10,18265,18276
1832302,182,13,18527,18541
1849397,180,11,18493,18505
1859489,182,10,18788,18799
1859883,182,10,18800,18811
1865828,181,10,18873,18884
1866872,181,10,18885,18896
1876422,180,11,18784,18796
1884063,181,11,19062,19074
1887496,180,10,18902,18913
1896724,180,11,18988,19000
1897793,182,13,19168,19182
1900085,181,11,19210,19222
1923502,180,10,19291,19302
1935706,181,11,19583,19595
1939372,181,10,19627,19638
1941175,180,11,19463,19475
1943213,182,10,19628,19639
1974630,180,10,19813,19824
1978086,180,11,19843,19855
1980650,181,10,20014,20025
1981511,180,11,19886,19898
1993823,180,11,19992,20004
2002680,180,10,20082,20093
2043460,180,10,20514,20525
2044137,181,11,20628,20640
2048823,180,10,20566,20577
2059211,182,10,20810,20821
2075071,182,10,20971,20982
2083530,181,12,21003,21016
2089520,180,11,20944,20956
404519,182,10,4131,4142
406318,180,10,4123,4134
411115,181,10,4234,4245
415125,182,10,4248,4259
418252,182,11,4273,4285
429329,181,10,4417,4428
449847,181,11,4634,4646
459863,181,11,4744,4756
469236,182,10,4798,4809
472911,181,10,4868,4879
474430,181,11,4883,4895
486714,180,10,4925,4936
490378,182,11,4997,5009
502538,182,11,5124,5136
518417,182,10,5296,5307
518981,180,10,5222,5233
525610,182,10,5387,5398
546142,181,11,5612,5624
552727,180,11,5545,5557
553870,181,10,5682,5693
567217,180,12,5655,5668
574800,182,10,5874,5885
576960,181,10,5938,5949
582677,182,12,5948,5961
605894,182,10,6199,6210
612260,181,11,6282,6294
880303,180,10,8821,8832
900070,180,10,9019,9030
907543,180,11,9089,9101
931535,182,11,9489,9501
941015,180,13,9406,9420
950432,180,10,9487,9498
956634,181,10,9610,9621
963406,180,11,9633,9645
968289,180,12,9681,9694
971359,180,11,9719,9731
971592,182,10,9863,9874
976192,182,10,9917,9928
981148,180,10,9806,9817
983518,180,10,9830,9841
997203,181,10,10036,10047
1003566,180,10,10023,10034
1010970,181,10,10192,10203
1018205,181,11,10277,10289
1023600,182,10,10370,10381
1029254,182,10,10441,10452
1034303,182,10,10483,10494
1052303,180,11,10463,10475
1054291,182,10,10724,10735
1054933,180,10,10494,10505
1057612,182,10,10755,10766
1065898,181,10,10738,10749
1068509,182,10,10851,10862
1069465,181,12,10763,10776
1071685,180,10,10652,10663
1076513,180,11,10717,10729
1082685,180,14,10778,10793
1087136,180,11,10827,10839
1099135,180,10,10941,10952
1111208,181,11,11236,11248
1134169,181,10,11475,11486
1136345,181,10,11490,11501
1139064,181,10,11533,11544
1143926,180,10,11411,11422
1205931,181,10,12232,12243
1216449,181,10,12335,12346
1220867,180,10,12223,12234
1230509,180,10,12297,12308
1236861,181,12,12542,12555
1237182,182,10,12478,12489
1249684,181,10,12647,12658
1254131,182,11,12653,12665
1256778,181,11,12710,12722
1258874,180,10,12592,12603
1264372,181,11,12777,12789
1269110,182,10,12806,12817
1273234,180,15,12735,12751
1286981,181,11,13033,13045
1288175,182,11,12990,13002
1291482,181,12,13064,13077
1293282,181,11,13078,13090
1294930,180,10,12961,12972
1298776,180,11,13004,13016
1299238,182,10,13123,13134
1308159,180,14,13099,13114
1313993,180,11,13149,13161
1316927,182,10,13309,13320
1351013,181,10,13687,13698
1356416,181,10,13726,13737
1369148,182,10,13799,13810
1385479,182,11,13968,13980
1388706,181,13,14033,14047
1397640,182,10,14094,14105
1684232,182,10,17024,17035
1685497,181,10,17107,17118
1691123,181,10,17162,17173
1691971,180,12,16881,16894
1700419,181,10,17254,17265
1708945,180,12,17065,17078
1710064,182,13,17282,17296
1714041,181,12,17385,17398
1730760,181,10,17558,17569
1737025,182,10,17561,17572
1745296,182,10,17641,17652
1779723,182,10,18008,18019
1781030,182,10,18020,18031
1799046,181,10,18196,18207
1811994,181,10,18329,18340
1824777,182,10,18466,18477
1827193,180,10,18277,18288
1839385,180,10,18396,18407
1840076,181,10,18627,18638
1848233,181,11,18709,18721
1850501,182,10,18696,18707
1853862,180,10,18536,18547
1872115,182,11,18919,18931
1873610,182,10,18932,18943
1891854,182,10,19108,19119
1892282,181,10,19148,19159
1903000,181,11,19237,19249
404970,181,11,4176,4188
414167,181,10,4258,4269
431084,181,10,4441,4452
451138,181,10,4651,4662
470355,182,10,4810,4821
473938,182,11,4854,4866
474330,180,10,4804,4815
494690,182,11,5024,5036
513130,180,10,5164,5175
515803,180,11,5195,5207
529751,182,10,5416,5427
531360,181,10,5494,5505
545000,180,10,5465,5476
559727,180,13,5598,5612
561513,182,10,5738,5749
562910,181,11,5781,5793
583851,181,13,6005,6019
589628,180,10,5883,5894
590357,181,12,6062,6075
593925,182,11,6060,6072
595801,182,10,6089,6100
880437,182,10,8963,8974
883480,181,10,8882,8893
891560,180,12,8931,8944
897768,180,10,8989,9000
906759,181,12,9152,9165
924717,180,10,9233,9244
933157,180,13,9323,9337
959702,180,10,9588,9599
966634,181,12,9719,9732
970064,180,10,9706,9717
974369,181,11,9810,9822
975452,181,10,9828,9839
980028,180,10,9792,9803
985176,182,11,9997,10009
988751,182,12,10041,10054
989902,182,10,10055,10066
997008,180,14,9952,9967
998280,181,10,10050,10061
999518,182,10,10158,10169
1014994,182,10,10301,10312
1025501,180,14,10218,10233
1027721,182,10,10425,10436
1031235,182,10,10455,10466
1035760,182,11,10497,10509
1036344,180,10,10339,10350
1040261,182,11,10549,10561
1051571,181,10,10606,10617
1062003,181,13,10695,10709
1067524,182,10,10838,10849
1086015,182,11,11031,11043
1086446,181,14,10960,10975
1089452,181,10,10994,11005
1090221,182,11,11064,11076
1091227,180,10,10870,10881
1097398,181,14,11070,11085
1105325,182,11,11213,11225
1115072,180,10,11113,11124
1116610,181,10,11292,11303
1118340,180,10,11140,11151
1121821,182,10,11383,11394
1125630,180,11,11212,11224
1127175,182,11,11436,11448
1139464,182,14,11547,11562
1141789,180,12,11383,11396
1142583,181,10,11585,11596
1143718,182,11,11595,11607
1216360,182,10,12277,12288
1216834,182,10,12289,12300
1222841,182,10,12343,12354
1226307,182,11,12383,12395
1275074,181,10,12904,12915
1281896,181,13,12984,12998
1282222,182,12,12932,12945
1288806,180,13,12892,12906
1294730,181,10,13091,13102
1298226,181,11,13135,13147
1300006,180,10,13017,13028
1305651,180,10,13070,13081
1305931,181,10,13225,13236
1327480,181,10,13432,13443
1330570,181,11,13469,13481
1340895,181,10,13584,13595
1343587,181,12,13612,13625
1345726,182,11,13564,13576
1684801,181,10,17094,17105
1692469,182,12,17103,17116
1698300,181,10,17238,17249
1719808,182,11,17377,17389
1722468,181,10,17463,17474
1726269,181,11,17504,17516
1735814,180,10,17335,17346
1737377,181,12,17608,17621
1748580,180,11,17444,17456
1750235,182,10,17695,17706
1763692,182,10,17818,17829
1767798,182,10,17862,17873
1770206,181,10,17918,17929
1771633,182,11,17919,17931
1773203,181,10,17946,17957
1775806,180,10,17764,17775
1780937,180,11,17804,17816
1789976,182,13,18102,18116
1799724,181,10,18209,18220
1808637,182,10,18305,18316
1809157,180,11,18098,18110
1810389,180,10,18111,18122
1811221,181,11,18315,18327
1813462,180,10,18138,18149
1823132,182,11,18453,18465
1832790,181,10,18550,18561
1841348,182,10,18610,18621
1843329,182,10,18628,18639
1846736,181,12,18694,18707
1856841,180,10,18576,18587
1863441,182,10,18842,18853
1870630,180,11,18736,18748
1884041,182,10,19035,19046
1894365,181,12,19161,19174
1910371,181,13,19331,19345
405221,180,10,4107,4118
405506,182,10,4144,4155
411811,182,11,4210,4222
415798,181,10,4270,4281
420544,180,10,4253,4264
427365,181,10,4402,4413
428206,180,10,4335,4346
429377,182,15,4359,4375
433414,182,10,4406,4417
434420,180,10,4402,4413
436644,182,12,4432,4445
436880,181,10,4495,4506
439252,180,10,4449,4460
439399,181,10,4523,4534
442352,182,10,4491,4502
446481,180,10,4514,4525
450895,182,11,4583,4595
454581,182,11,4639,4651
457427,180,14,4624,4639
465330,180,10,4717,4728
465514,182,10,4760,4771
471519,182,11,4823,4835
479275,180,12,4844,4857
480264,180,10,4858,4869
483324,181,10,4978,4989
492440,181,10,5093,5104
502058,182,10,5112,5123
503098,182,11,5138,5150
507409,181,10,5240,5251
510214,182,11,5196,5208
512683,182,10,5237,5248
519596,182,11,5309,5321
519809,181,10,5384,5395
521648,182,11,5336,5348
530404,180,11,5321,5333
537905,180,11,5391,5403
540164,182,11,5510,5522
541148,180,11,5439,5451
546579,180,11,5480,5492
547494,181,11,5625,5637
551951,181,12,5668,5681
552034,182,12,5640,5653
552901,182,11,5654,5666
554930,181,10,5699,5710
562911,180,12,5626,5639
564894,182,10,5767,5778
570784,182,10,5834,5845
577469,182,10,5902,5913
581234,182,11,5935,5947
589806,182,10,6015,6026
600015,180,11,5994,6006
602089,181,11,6172,6184
881637,180,10,8834,8845
893613,181,10,8999,9010
908515,181,11,9168,9180
912426,182,10,9269,9280
920497,181,11,9280,9292
927684,181,10,9341,9352
927766,182,13,9448,9462
938137,182,11,9548,9560
951109,182,12,9689,9702
953147,181,10,9575,9586
953558,180,10,9527,9538
984874,180,12,9843,9856
987669,180,10,9871,9882
1068739,180,11,10625,10637
1219780,180,12,12209,12222
1223183,181,10,12399,12410
1242433,181,11,12589,12601
1242660,182,11,12524,12536
1248219,182,10,12593,12604
1256023,182,11,12668,12680
1257015,182,11,12682,12694
1260818,182,12,12714,12727
1263154,181,10,12765,12776
1269138,180,10,12706,12717
1271925,181,10,12868,12879
1283959,182,13,12946,12960
1284867,180,11,12850,12862
1286295,180,13,12865,12879
1304158,180,10,13058,13069
1313576,182,12,13275,13288
1315571,182,11,13291,13303
1321742,180,11,13229,13241
1323883,180,12,13255,13268
1324806,181,12,13403,13416
1326130,180,10,13285,13296
1326269,181,10,13419,13430
1336400,180,12,13377,13390
1339912,182,11,13511,13523
1341424,182,12,13524,13537
1381391,180,10,13852,13863
1382377,182,10,13932,13943
1393072,181,10,14074,14085
1395132,181,14,14087,14102
1406570,181,10,14213,14224
1414318,182,11,14258,14270
1414468,180,11,14158,14170
1685367,180,16,16802,16819
1685382,182,10,17038,17049
1692549,181,10,17177,17188
1722747,180,11,17187,17199
1735959,182,10,17549,17560
1790147,181,10,18121,18132
1814685,180,11,18150,18162
1815405,181,11,18354,18366
1837502,181,11,18598,18610
1849087,182,10,18684,18695
1849524,181,10,18739,18750
1856106,180,12,18562,18575
1861134,180,11,18625,18637
1865232,180,11,18670,18682
1866127,182,10,18869,18880
1880638,182,11,19006,19018
1888325,182,12,19070,19083
1889432,182,10,19084,19095
1893114,182,10,19120,19131
1900725,180,10,19029,19040
1905902,182,10,19274,19285
1912639,181,10,19363,19374
406523,182,10,4156,4167
412999,182,10,4223,4234
432530,181,10,4455,4466
439528,182,10,4465,4476
446898,180,11,4526,4538
453152,180,10,4582,4593
453257,181,10,4664,4675
456380,182,10,4653,4664
458825,182,17,4672,4690
459457,181,10,4732,4743
463974,181,10,4797,4808
469261,180,10,4748,4759
475140,181,10,4897,4908
478555,181,12,4927,4940
482468,180,10,4884,4895
485389,181,10,5002,5013
489410,181,12,5050,5063
515364,181,10,5322,5333
523634,181,11,5409,5421
531968,182,10,5444,5455
539954,181,11,5559,5571
541341,181,12,5574,5587
542495,181,10,5588,5599
547934,182,10,5600,5611
550470,180,12,5524,5537
569000,182,10,5818,5829
578047,181,10,5953,5964
594272,181,11,6102,6114
607052,180,11,6059,6071
608737,180,14,6077,6092
881653,182,11,8976,8988
883668,182,11,9005,9017
887967,181,10,8926,8937
896067,181,11,9037,9049
900368,181,10,9082,9093
903150,181,10,9127,9138
913862,181,11,9209,9221
913908,182,10,9294,9305
926106,180,12,9251,9264
930838,181,10,9366,9377
986591,181,10,9932,9943
989781,181,11,9958,9970
1008330,181,10,10151,10162
1009896,180,11,10078,10090
1028122,181,10,10377,10388
1034688,181,10,10444,10455
1039400,182,10,10534,10545
1071222,181,10,10790,10801
1074463,181,11,10820,10832
1082636,181,10,10920,10931
1083506,182,10,11004,11015
1105872,180,11,11029,11041
1129725,181,10,11432,11443
1130585,180,12,11273,11286
1131040,181,10,11444,11455
1132729,182,10,11489,11500
1137543,180,10,11344,11355
1139984,181,10,11545,11556
1140446,182,10,11563,11574
1141363,181,10,11560,11571
1145055,182,11,11610,11622
1250017,180,10,12503,12514
1250801,182,10,12624,12635
1255870,180,13,12550,12564
1265841,180,10,12664,12675
1278219,180,10,12797,12808
1303493,182,10,13164,13175
1306815,180,10,13085,13096
1315675,180,11,13166,13178
1320464,180,11,13216,13228
1321744,182,10,13348,13359
1327768,182,10,13406,13417
1331379,182,10,13442,13453
1345502,181,10,13629,13640
1365506,182,11,13758,13770
1368682,181,10,13837,13848
1378603,182,11,13888,13900
1394996,180,12,13967,13980
1403178,182,10,14150,14161
1405132,180,10,14063,14074
1411735,181,16,14262,14279
1686218,180,11,16823,16835
1704231,181,13,17288,17302
1721016,182,10,17392,17403
1723896,181,10,17478,17489
1725902,180,10,17229,17240
1742338,182,10,17615,17626
1754432,181,14,17767,17782
1758802,181,11,17814,17826
1762574,181,10,17846,17857
1765995,180,12,17656,17669
1766600,182,10,17845,17856
1767411,181,10,17892,17903
1776029,182,10,17962,17973
1784501,181,11,18060,18072
1785041,180,12,17847,17860
1797595,180,10,17976,17987
1802469,181,11,18238,18250
1850952,181,10,18754,18765
1851714,182,10,18713,18724
1854734,180,10,18548,18559
1875421,182,10,18956,18967
1881514,181,10,19022,19033
1881833,180,10,18838,18849
1885339,181,10,19077,19088
1886323,180,10,18890,18901
1897851,180,10,19001,19012
1899481,180,12,19014,19027
1915202,182,12,19349,19362
1919176,182,10,19403,19414
1931069,181,11,19539,19551
1942594,181,12,19657,19670
1948410,182,10,19680,19691
1948706,181,11,19715,19727
1949077,180,13,19537,19551
1976276,180,11,19830,19842
1994256,182,10,20157,20168
1998928,181,10,20184,20195
2001860,182,11,20227,20239
2012629,181,10,20329,20340
406876,181,10,4190,4201
460302,182,10,4692,4703
488043,180,11,4937,4949
495218,180,10,5011,5022
497959,180,10,5037,5048
501560,182,10,5098,5109
506143,182,13,5167,5181
508941,181,11,5253,5265
509403,180,10,5133,5144
511603,180,13,5149,5163
516265,182,13,5267,5281
523733,182,10,5362,5373
525576,181,12,5425,5438
527283,182,10,5400,5411
540794,180,12,5424,5437
555624,180,10,5574,5585
575880,180,11,5741,5753
577228,180,11,5756,5768
585649,181,10,6022,6033
585837,182,11,5980,5992
602579,182,11,6170,6182
603852,182,10,6183,6194
604756,180,10,6035,6046
608020,182,11,6214,6226
881908,181,10,8870,8881
894585,181,10,9011,9022
898764,180,10,9002,9013
902688,182,10,9169,9180
907544,182,10,9213,9224
909766,181,10,9182,9193
934151,181,10,9391,9402
938180,181,11,9422,9434
951005,181,10,9550,9561
952463,180,10,9514,9525
955756,181,17,9587,9605
962964,180,11,9615,9627
970674,182,10,9851,9862
982174,181,10,9887,9898
985872,182,10,10010,10021
986802,182,13,10022,10036
988261,181,10,9946,9957
994579,181,10,10011,10022
994594,180,10,9938,9949
1010168,182,10,10261,10272
1011359,182,14,10273,10288
1029890,180,10,10275,10286
1032242,180,10,10299,10310
1056207,182,13,10739,10753
1073002,180,10,10670,10681
1076073,181,10,10846,10857
1084477,180,12,10796,10809
1087676,181,10,10977,10988
1129480,180,11,11257,11269
1137033,181,10,11503,11514
1687466,180,10,16838,16849
1705718,182,10,17242,17253
1706952,180,10,17037,17048
1707113,182,11,17254,17266
1713196,182,11,17313,17325
1713336,180,10,17099,17110
1718782,180,10,17145,17156
1721741,180,13,17172,17186
1725157,180,10,17216,17227
1734977,182,12,17535,17548
1743895,182,10,17629,17640
1764100,180,10,17641,17652
1786232,182,10,18060,18071
1787778,180,11,17879,17891
1789463,181,12,18107,18120
1801702,182,10,18240,18251
1817773,182,10,18390,18401
1826433,182,12,18479,18492
1835823,181,14,18579,18594
1836589,182,10,18569,18580
1845918,182,10,18655,18666
1865049,182,11,18855,18867
1867796,182,12,18881,18894
1878371,182,14,18987,19002
1884885,180,10,18866,18877
1885669,182,11,19047,19059
1894206,180,14,18959,18974
1904952,182,10,19262,19273
1914946,181,10,19393,19404
1924570,182,10,19460,19471
1977347,181,10,19975,19986
1980202,180,10,19868,19879
2034707,180,10,20419,20430
2036409,181,10,20550,20561
2051186,181,10,20699,20710
2053726,180,10,20611,20622
2054576,181,10,20727,20738
2060222,182,13,20824,20838
2060272,181,12,20793,20806
2064024,181,10,20833,20844
2081187,180,10,20870,20881
2086915,180,10,20919,20930
2088022,180,10,20931,20942
2097791,181,10,21144,21155
2105597,180,10,21111,21122
2114776,181,10,21295,21306
2116961,181,10,21313,21324
2122094,180,12,21262,21275
2143378,180,13,21476,21490
2148635,181,12,21627,21640
2149984,180,12,21537,21550
2154488,181,11,21682,21694
2163942,180,13,21690,21704
2166871,182,10,21896,21907
2172729,182,12,21948,21961
2178613,182,11,22003,22015
2203068,182,15,22266,22282
2203207,181,10,22168,22179
2222814,182,10,22467,22478
2230874,182,11,22547,22559
2232538,180,11,22349,22361
2264027,182,10,22873,22884
2265981,180,10,22712,22723
2266875,180,10,22725,22736
2280338,181,11,22974,22986
2298460,180,12,23025,23038
407081,180,10,4139,4150
418643,181,10,4296,4307
436149,181,10,4483,4494
462217,181,10,4773,4784
463055,181,10,4785,4796
467619,182,10,4785,4796
469910,180,10,4761,4772
475222,180,10,4816,4827
476763,182,11,4883,4895
481267,182,10,4929,4940
484302,180,12,4909,4922
490252,181,10,5064,5075
500202,182,11,5084,5096
505775,180,10,5106,5117
598269,181,10,6134,6145
600885,181,10,6160,6171
882356,182,10,8991,9002
888887,180,10,8904,8915
897796,181,10,9050,9061
901306,181,10,9094,9105
918739,181,11,9252,9264
919790,182,12,9348,9361
929679,181,10,9354,9365
937508,180,13,9364,9378
942422,180,10,9423,9434
945676,182,11,9635,9647
948576,182,12,9662,9675
960166,181,13,9637,9651
961632,181,10,9652,9663
962352,182,10,9787,9798
966319,180,11,9668,9680
973644,182,11,9890,9902
975149,182,11,9903,9915
980625,182,12,9957,9970
1006070,181,11,10121,10133
1008660,180,12,10063,10076
1012618,180,11,10104,10116
1013844,181,10,10234,10245
1017437,182,10,10320,10331
1042542,182,11,10579,10591
1044896,182,11,10605,10617
1048826,181,10,10581,10592
1057101,181,10,10646,10657
1075582,182,10,10911,10922
1079419,180,13,10746,10760
1089226,180,11,10855,10867
1096203,181,10,11058,11069
1097838,182,12,11143,11156
1100258,180,13,10958,10972
1100777,182,10,11176,11187
1104477,182,10,11201,11212
1105472,181,10,11168,11179
1114851,181,11,11278,11290
1127127,181,10,11393,11404
1128626,181,10,11419,11430
1137364,182,12,11533,11546
1687771,181,12,17120,17133
1698688,180,10,16954,16965
1702012,180,14,16982,16997
1704558,182,10,17230,17241
1707921,181,10,17330,17341
1724661,182,11,17427,17439
1746788,182,10,17657,17668
1761974,180,10,17609,17620
1776245,181,10,17975,17986
1778091,182,10,17994,18005
1819290,182,10,18409,18420
1819894,180,11,18206,18218
1820827,182,12,18425,18438
1834732,180,10,18359,18370
1837487,180,10,18384,18395
1870124,180,10,18723,18734
1888700,180,10,18914,18925
1896022,181,10,19179,19190
1896067,182,10,19154,19165
1907936,181,10,19290,19301
1911997,182,11,19318,19330
1926859,181,10,19510,19521
1929423,182,11,19502,19514
1937331,180,11,19422,19434
1947647,182,10,19665,19676
1951805,180,10,19569,19580
1954055,182,10,19744,19755
1954711,182,10,19757,19768
1955098,181,10,19770,19781
1978614,181,11,19988,20000
1979429,182,12,19995,20008
1986380,182,10,20070,20081
1988065,181,10,20087,20098
1988121,180,10,19955,19966
2049035,181,10,20670,20681
2052960,181,11,20714,20726
2057451,181,10,20752,20763
2065877,182,10,20878,20889
2067374,182,13,20890,20904
2090177,181,10,21069,21080
2091547,181,13,21081,21095
2098577,180,11,21035,21047
2102060,182,10,21230,21241
2107731,180,11,21123,21135
2119068,182,10,21394,21405
2130544,180,12,21357,21370
2134938,182,10,21573,21584
2157858,182,11,21792,21804
2183995,181,10,21970,21981
2205356,180,10,22083,22094
2226146,182,10,22494,22505
2230376,181,10,22438,22449
2230882,180,10,22336,22347
2232692,182,10,22574,22585
2237905,181,10,22517,22528
2266451,182,11,22902,22914
2268562,181,11,22853,22865
2286497,182,12,23101,23114
2286498,180,10,22899,22910
2287045,181,10,23033,23044
2292816,180,10,22972,22983
2294446,181,10,23107,23118
2294819,182,10,23183,23194
2295025,180,11,22998,23010
407582,182,10,4168,4179
410324,181,11,4221,4233
416650,180,13,4224,4238
418574,180,11,4240,4252
424769,181,10,4362,4373
425554,180,10,4309,4320
428918,180,11,4347,4359
429760,180,10,4361,4372
432372,182,10,4392,4403
451169,180,11,4562,4574
458747,180,11,4640,4652
466487,182,10,4772,4783
469527,181,10,4835,4846
481706,181,10,4962,4973
484765,182,11,4958,4970
504270,182,13,5151,5165
506320,181,10,5228,5239
514685,182,10,5251,5262
522284,180,11,5249,5261
528289,181,10,5455,5466
531275,182,10,5431,5442
549854,182,10,5614,5625
580514,180,10,5795,5806
585966,180,13,5845,5859
592800,182,10,6046,6057
594447,182,10,6075,6086
597161,182,10,6116,6127
615739,180,10,6149,6160
883357,180,10,8849,8860
911004,182,10,9238,9249
914793,180,10,9146,9157
916498,182,12,9320,9333
923445,182,11,9405,9417
949560,181,12,9534,9547
949897,182,11,9676,9688
963306,182,10,9799,9810
964406,180,15,9646,9662
971747,181,13,9778,9792
973421,181,13,9793,9807
991018,181,10,9973,9984
999079,180,11,9971,9983
1006953,180,11,10049,10061
1013467,180,11,10117,10129
1018514,180,10,10164,10175
1041817,182,10,10566,10577
1044539,180,10,10423,10434
1059142,182,10,10768,10779
1060074,180,11,10539,10551
1077796,180,11,10733,10745
1095646,181,11,11043,11055
1096574,182,10,11131,11142
1096751,180,11,10910,10922
1107070,182,10,11226,11237
1113528,180,12,11099,11112
1133356,180,10,11302,11313
1134249,180,10,11316,11327
1687772,182,10,17064,17075
1688553,180,10,16850,16861
1716720,182,10,17353,17364
1728469,181,10,17532,17543
1734914,180,11,17321,17333
1741594,181,10,17656,17667
1814379,182,13,18358,18372
1815930,182,10,18378,18389
1819273,181,10,18397,18408
1821164,180,10,18220,18231
1834428,182,11,18554,18566
1838735,182,10,18595,18606
1869002,180,10,18709,18720
1870110,181,11,18910,18922
1876532,181,10,18967,18978
1876645,182,12,18969,18982
1879310,181,10,18996,19007
1885638,180,10,18878,18889
1911662,180,12,19126,19139
1922636,180,10,19279,19290
1923466,181,10,19481,19492
1950264,182,10,19705,19716
1978680,182,12,19979,19992
1982325,181,10,20030,20041
2001015,180,10,20067,20078
2003035,182,11,20240,20252
2026383,180,10,20347,20358
2027433,182,10,20490,20501
2035719,182,10,20576,20587
2055007,180,10,20624,20635
2056078,180,10,20638,20649
2064117,180,10,20713,20724
2090745,182,10,21109,21120
2101264,181,13,21169,21183
2102969,182,10,21243,21254
2103196,180,10,21079,21090
2110801,181,10,21256,21267
2136098,182,11,21587,21599
2144513,180,10,21491,21502
2158628,181,12,21723,21736
2227538,182,13,22506,22520
2236501,182,11,22607,22619
2236726,180,12,22393,22406
2239738,180,11,22432,22444
2243555,180,10,22471,22482
2244105,182,14,22674,22689
2245541,180,10,22497,22508
2249136,182,12,22723,22736
2267985,182,10,22920,22931
2269797,180,10,22751,22762
2270706,181,10,22879,22890
2278065,182,10,23008,23019
2281988,180,10,22852,22863
2291565,181,12,23077,23090
2292023,180,10,22960,22971
2296641,181,10,23132,23143
2304517,181,10,23218,23229
2307181,180,10,23122,23133
2308238,181,10,23261,23272
2309295,180,13,23139,23153
2314641,180,10,23194,23205
2315540,182,10,23372,23383
2319360,181,10,23375,23386
2319610,180,10,23241,23252
408602,180,10,4152,4163
408821,182,10,4182,4193
426702,181,11,4386,4398
440666,182,10,4478,4489
441373,180,10,4473,4484
446386,182,10,4529,4540
447258,182,10,4543,4554
460736,180,12,4665,4678
500963,181,10,5170,5181
541543,182,10,5524,5535
549032,180,10,5510,5521
557604,182,10,5707,5718
571184,180,10,5695,5706
575646,181,10,5926,5937
582366,181,10,5993,6004
592507,180,10,5911,5922
603671,181,11,6200,6212
606370,180,10,6047,6058
607521,181,10,6242,6253
884605,180,11,8862,8874
885781,182,10,9020,9031
896632,180,11,8975,8987
902334,181,10,9114,9125
921884,182,10,9393,9404
926158,182,14,9431,9446
930957,180,10,9298,9309
946391,180,10,9451,9462
991902,180,10,9913,9924
1008079,182,10,10235,10246
1009169,182,10,10248,10259
1015041,181,10,10246,10257
1035531,180,11,10326,10338
1044473,182,10,10593,10604
1053584,180,10,10481,10492
1063601,180,11,10565,10577
1077205,181,10,10858,10869
1079195,182,15,10956,10972
1079418,181,10,10882,10893
1102901,181,12,11132,11145
1104188,181,11,11149,11161
1123184,181,10,11357,11368
1140973,180,11,11369,11381
1689418,182,10,17078,17089
1689459,181,10,17138,17149
1697476,180,10,16942,16953
1701864,181,10,17268,17279
1706025,181,11,17315,17327
1711509,180,11,17085,17097
1730690,180,10,17279,17290
1732733,181,10,17580,17591
1738883,181,12,17625,17638
1740623,181,10,17643,17654
1740810,180,10,17375,17386
1742502,180,10,17388,17399
1778850,181,11,18002,18014
1779564,180,13,17789,17803
1783064,180,12,17820,17833
1786660,180,10,17864,17875
1815994,181,11,18368,18380
1840774,180,12,18408,18421
1844716,182,10,18641,18652
1845773,181,11,18680,18692
1858512,180,12,18593,18606
1858900,181,11,18818,18830
1862762,181,11,18848,18860
1877539,181,11,18980,18992
1903290,180,11,19054,19066
1904580,181,10,19252,19263
1906446,181,11,19277,19289
1908526,181,10,19304,19315
1910018,182,10,19306,19317
1951707,182,10,19717,19728
1956727,180,10,19623,19634
1957199,181,10,19783,19794
1983481,181,10,20043,20054
1997099,181,11,20169,20181
1999468,180,10,20047,20058
2000331,182,10,20215,20226
2000547,181,10,20197,20208
2011085,181,12,20315,20328
2030048,181,10,20485,20496
2035200,182,10,20564,20575
2045902,181,13,20643,20657
2061196,181,10,20808,20819
2096480,180,13,21007,21021
2096743,182,10,21175,21186
2098070,182,10,21188,21199
2136292,180,10,21412,21423
2141500,181,11,21556,21568
2143484,181,10,21571,21582
2152482,181,10,21656,21667
2153905,180,10,21591,21602
2161421,181,10,21750,21761
2177560,180,10,21828,21839
2181997,181,11,21953,21965
2187123,181,10,21998,22009
2192340,180,11,21975,21987
2214358,182,12,22379,22392
2217861,182,14,22412,22427
2221468,182,12,22448,22461
2222286,181,10,22351,22362
2223472,180,11,22259,22271
2239818,181,10,22542,22553
2247476,181,10,22619,22630
2255647,181,10,22717,22728
2257260,180,10,22632,22643
2274311,182,14,22972,22987
2274476,181,10,22909,22920
2276586,181,10,22937,22948
2285074,182,10,23087,23098
2285633,180,11,22883,22895
2289765,182,12,23128,23141
2297653,182,12,23208,23221
2299994,180,10,23052,23063
2302901,182,11,23256,23268
2312273,182,11,23343,23355
2322115,182,10,23448,23459
2326314,182,12,23489,23502
2328130,181,10,23463,23474
2339043,180,12,23432,23445
408789,181,11,4208,4220
414412,182,11,4235,4247
423005,181,10,4335,4346
452520,182,10,4610,4621
461280,181,10,4761,4772
464510,182,10,4735,4746
