id,aborted,batches_completed,creature_key,engram_count,mean_eligibility,onset_cycle,std_eligibility
6628152,f,8,180,128,0.23814032007847044,16692,0.26891293956030754
6635252,f,8,182,128,0.23814032007847044,16944,0.26891293956030754
6642377,f,8,181,128,0.23814032007847044,17009,0.26891293956030754
6672102,f,8,182,128,0.23814032007847044,17024,0.26891293956030754
6748445,f,8,180,128,0.23814032007847044,16999,0.26891293956030754
6766165,f,8,182,128,0.23054035683708765,17254,0.2609011440743639
6841502,f,8,180,128,0.23814032007847044,17216,0.26891293956030754
10360402,f,8,181,128,0.23814032007847044,25856,0.26891293956030754
10392702,f,8,180,128,0.23814032007847044,25838,0.26891293956030754
10396228,f,8,181,128,0.23814032007847044,25936,0.26891293956030754
554402,f,8,180,128,0.23054035683708768,1409,0.2609011440743639
3069556,f,8,180,128,0.23814032007847044,7677,0.26891293956030754
3079648,f,8,180,128,0.23814032007847044,7703,0.26891293956030754
3094764,f,8,180,128,0.23814032007847044,7715,0.26891293956030754
3127202,f,8,182,128,0.23814032007847044,7938,0.26891293956030754
3217905,f,8,182,128,0.23814032007847044,8154,0.26891293956030754
3229711,f,8,182,128,0.23814032007847044,8185,0.26891293956030754
3250952,f,8,181,128,0.23814032007847044,8142,0.26891293956030754
3281278,f,8,182,128,0.23814032007847044,8312,0.26891293956030754
3290002,f,8,182,128,0.23814032007847044,8353,0.26891293956030754
3298189,f,8,180,128,0.23814032007847044,8187,0.26891293956030754
3333223,f,8,181,128,0.23814032007847044,8339,0.26891293956030754
3350602,f,8,181,128,0.23814032007847044,8378,0.26891293956030754
3467192,f,8,182,128,0.23814032007847044,8795,0.26891293956030754
3490674,f,8,181,128,0.23814032007847044,8730,0.26891293956030754
3519971,f,8,180,128,0.23814032007847044,8735,0.26891293956030754
3567902,f,8,180,128,0.23814032007847044,8875,0.26891293956030754
6003222,f,8,181,128,0.23814032007847044,15473,0.26891293956030754
6013356,f,8,180,128,0.23814032007847044,15259,0.26891293956030754
6038539,f,8,180,128,0.23814032007847044,15320,0.26891293956030754
6057247,f,8,181,128,0.23814032007847044,15614,0.26891293956030754
6180232,f,8,181,128,0.23814032007847044,15893,0.26891293956030754
6185457,f,8,182,128,0.23814032007847044,15827,0.26891293956030754
6616852,f,8,181,128,0.23814032007847044,16949,0.26891293956030754
6622581,f,8,180,128,0.23814032007847044,16679,0.26891293956030754
6827087,f,8,181,128,0.23054035683708765,17463,0.2609011440743639
6830964,f,8,182,128,0.23814032007847044,17414,0.26891293956030754
6858266,f,8,181,128,0.23814032007847044,17546,0.26891293956030754
10362802,f,8,180,128,0.23814032007847044,25766,0.26891293956030754
10388329,f,8,180,128,0.23814032007847044,25824,0.26891293956030754
558802,f,8,181,128,0.23814032007847044,1456,0.26891293956030754
576202,f,8,181,128,0.23814032007847044,1500,0.26891293956030754
3071652,f,8,182,128,0.23814032007847044,7829,0.26891293956030754
3090106,f,8,181,128,0.23814032007847044,7791,0.26891293956030754
3100852,f,8,181,128,0.23814032007847044,7809,0.26891293956030754
3143716,f,8,182,128,0.23814032007847044,7972,0.26891293956030754
3145746,f,8,181,128,0.23814032007847044,7899,0.26891293956030754
3224054,f,8,182,128,0.23814032007847044,8169,0.26891293956030754
3253029,f,8,182,128,0.23814032007847044,8236,0.26891293956030754
3331652,f,8,182,128,0.23814032007847044,8451,0.26891293956030754
3555302,f,8,182,128,0.23814032007847044,8991,0.26891293956030754
3578695,f,8,182,128,0.23814032007847044,9051,0.26891293956030754
6005134,f,8,182,128,0.23814032007847044,15395,0.26891293956030754
6019252,f,8,181,128,0.23814032007847044,15500,0.26891293956030754
6036696,f,8,181,128,0.23814032007847044,15542,0.26891293956030754
6040613,f,8,182,128,0.23814032007847044,15486,0.26891293956030754
6095796,f,8,180,128,0.23814032007847044,15459,0.26891293956030754
6111852,f,8,182,128,0.23814032007847044,15652,0.26891293956030754
6221427,f,8,180,128,0.23814032007847044,15781,0.26891293956030754
6250881,f,8,180,128,0.23814032007847044,15838,0.26891293956030754
6258027,f,8,180,128,0.23814032007847044,15865,0.26891293956030754
6279371,f,8,181,128,0.23814032007847044,16118,0.26891293956030754
6461480,f,8,180,128,0.23814032007847044,16309,0.26891293956030754
6467452,f,8,180,128,0.23814032007847044,16324,0.26891293956030754
6472452,f,8,181,128,0.23814032007847044,16569,0.26891293956030754
6504002,f,8,181,128,0.23814032007847044,16664,0.26891293956030754
6507902,f,8,180,128,0.23814032007847044,16413,0.26891293956030754
6580144,f,8,182,128,0.23814032007847044,16801,0.26891293956030754
6614564,f,8,180,128,0.23814032007847044,16665,0.26891293956030754
6659045,f,8,180,128,0.23814032007847044,16760,0.26891293956030754
6662257,f,8,181,128,0.23814032007847044,17070,0.26891293956030754
6677205,f,8,182,128,0.23814032007847044,17038,0.26891293956030754
6702860,f,8,181,128,0.23814032007847044,17162,0.26891293956030754
6720602,f,8,180,128,0.23814032007847044,16929,0.26891293956030754
6729445,f,8,181,128,0.23814032007847044,17238,0.26891293956030754
6739933,f,8,180,128,0.23814032007847044,16970,0.26891293956030754
6775578,f,8,180,128,0.23814032007847044,17065,0.26891293956030754
10365552,f,8,181,128,0.23814032007847044,25871,0.26891293956030754
10373728,f,8,181,128,0.23814032007847044,25885,0.26891293956030754
10411281,f,8,181,128,0.23814032007847044,25976,0.26891293956030754
10413652,f,8,181,128,0.23814032007847044,25988,0.26891293956030754
10446209,f,8,180,128,0.23814032007847044,25981,0.26891293956030754
560706,f,8,182,128,0.23814032007847044,1416,0.26891293956030754
578052,f,8,180,128,0.23814032007847044,1474,0.26891293956030754
609358,f,8,181,128,0.23814032007847044,1585,0.26891293956030754
3083070,f,8,182,128,0.23814032007847044,7857,0.26891293956030754
3123337,f,8,181,128,0.23814032007847044,7844,0.26891293956030754
3181878,f,8,181,128,0.23814032007847044,7979,0.26891293956030754
3246394,f,8,182,128,0.23814032007847044,8224,0.26891293956030754
3259859,f,8,181,128,0.23814032007847044,8156,0.26891293956030754
3286324,f,8,182,128,0.23814032007847044,8340,0.26891293956030754
3301484,f,8,182,128,0.23814032007847044,8377,0.26891293956030754
3394752,f,8,181,128,0.23814032007847044,8490,0.26891293956030754
3408073,f,8,182,128,0.23814032007847044,8645,0.26891293956030754
3415331,f,8,180,128,0.23814032007847044,8486,0.26891293956030754
3418602,f,8,182,128,0.23814032007847044,8670,0.26891293956030754
6008302,f,8,182,128,0.23814032007847044,15409,0.26891293956030754
6044681,t,1,181,128,0.23814032007847044,15571,0.26891293956030754
6107859,f,8,180,128,0.23814032007847044,15487,0.26891293956030754
6122746,f,8,182,128,0.23814032007847044,15677,0.26891293956030754
6124688,f,8,180,128,0.23814032007847044,15529,0.26891293956030754
6151352,f,8,181,128,0.23814032007847044,15823,0.26891293956030754
6172910,f,8,181,128,0.23814032007847044,15881,0.26891293956030754
6187375,f,8,181,128,0.23814032007847044,15910,0.26891293956030754
6239802,f,8,182,128,0.23814032007847044,15973,0.26891293956030754
6351478,f,8,181,128,0.23814032007847044,16290,0.26891293956030754
6427052,f,8,180,128,0.23814032007847044,16216,0.26891293956030754
6518398,f,8,182,128,0.23814032007847044,16637,0.26891293956030754
6533452,f,8,181,128,0.23814032007847044,16748,0.26891293956030754
6543651,f,8,180,128,0.23814032007847044,16489,0.26891293956030754
6565306,f,8,181,128,0.23814032007847044,16842,0.26891293956030754
6568960,f,8,180,128,0.23814032007847044,16542,0.26891293956030754
6589302,f,8,182,128,0.23814032007847044,16825,0.26891293956030754
6706590,f,8,181,128,0.23814032007847044,17177,0.26891293956030754
6716186,f,8,182,128,0.23814032007847044,17131,0.26891293956030754
6723492,f,8,181,128,0.23814032007847044,17225,0.26891293956030754
6743702,f,8,182,128,0.23814032007847044,17202,0.26891293956030754
6811956,f,8,180,128,0.23054035683708765,17145,0.2609011440743639
6855702,f,8,181,128,0.23814032007847044,17532,0.26891293956030754
10369456,f,8,180,128,0.23814032007847044,25779,0.26891293956030754
10383434,f,8,181,128,0.23814032007847044,25909,0.26891293956030754
562674,f,8,180,128,0.23814032007847044,1428,0.26891293956030754
601886,f,8,182,128,0.23814032007847044,1531,0.26891293956030754
3103806,f,8,182,128,0.23814032007847044,7873,0.26891293956030754
3151790,f,8,181,128,0.23814032007847044,7913,0.26891293956030754
3172743,f,8,182,128,0.23814032007847044,8047,0.26891293956030754
3448261,f,8,182,128,0.23814032007847044,8751,0.26891293956030754
3541964,f,8,180,128,0.23814032007847044,8806,0.26891293956030754
6015921,f,8,181,128,0.23814032007847044,15487,0.26891293956030754
6017702,f,8,182,128,0.23814032007847044,15437,0.26891293956030754
6028502,f,8,180,128,0.23814032007847044,15296,0.26891293956030754
6049900,f,8,182,128,0.23814032007847044,15512,0.26891293956030754
6053402,f,8,182,128,0.23814032007847044,15525,0.26891293956030754
6069117,f,8,181,128,0.23814032007847044,15656,0.26891293956030754
6091652,f,8,181,128,0.23814032007847044,15699,0.26891293956030754
6109552,f,8,181,128,0.23814032007847044,15740,0.26891293956030754
6176776,f,8,180,128,0.23814032007847044,15672,0.26891293956030754
6195452,f,8,181,128,0.23814032007847044,15926,0.26891293956030754
6243420,f,8,182,128,0.23814032007847044,15987,0.26891293956030754
6311618,f,8,182,128,0.23814032007847044,16131,0.26891293956030754
6318074,f,8,182,128,0.23814032007847044,16147,0.26891293956030754
6340364,f,8,182,128,0.23814032007847044,16205,0.26891293956030754
6391977,f,8,182,128,0.23814032007847044,16348,0.26891293956030754
6443551,f,8,180,128,0.23814032007847044,16255,0.26891293956030754
6510102,f,8,181,128,0.23814032007847044,16677,0.26891293956030754
6512563,f,8,182,128,0.23814032007847044,16624,0.26891293956030754
6526452,f,8,181,128,0.23814032007847044,16723,0.26891293956030754
6566802,f,8,182,128,0.23814032007847044,16758,0.26891293956030754
6574464,f,8,180,128,0.23814032007847044,16556,0.26891293956030754
6610846,f,8,180,128,0.23814032007847044,16653,0.26891293956030754
6624702,f,8,181,128,0.23814032007847044,16964,0.26891293956030754
6636745,f,8,181,128,0.23814032007847044,16993,0.26891293956030754
6708302,f,8,180,128,0.23814032007847044,16897,0.26891293956030754
6750804,f,8,182,128,0.23054035683708765,17217,0.2609011440743639
6854077,f,8,182,128,0.23814032007847044,17461,0.26891293956030754
10380322,f,8,180,128,0.23814032007847044,25793,0.26891293956030754
10390491,f,8,181,128,0.23814032007847044,25924,0.26891293956030754
566328,f,8,180,128,0.23814032007847044,1441,0.26891293956030754
574652,f,8,182,128,0.23814032007847044,1461,0.26891293956030754
582029,f,8,181,128,0.23814032007847044,1514,0.26891293956030754
588695,f,8,182,128,0.23814032007847044,1505,0.26891293956030754
3106126,f,8,180,128,0.23814032007847044,7728,0.26891293956030754
3398942,f,8,180,128,0.23814032007847044,8444,0.26891293956030754
3401009,f,8,181,128,0.23814032007847044,8505,0.26891293956030754
3450108,f,8,181,128,0.23814032007847044,8608,0.26891293956030754
3481453,f,8,182,128,0.23814032007847044,8834,0.26891293956030754
3484536,f,8,180,128,0.23814032007847044,8643,0.26891293956030754
3500812,f,8,182,128,0.23814032007847044,8877,0.26891293956030754
3515752,f,8,181,128,0.23814032007847044,8791,0.26891293956030754
3521152,f,8,181,128,0.23814032007847044,8803,0.26891293956030754
6023052,f,8,180,128,0.23814032007847044,15284,0.26891293956030754
6076173,f,8,180,128,0.23814032007847044,15401,0.26891293956030754
6084626,f,8,180,128,0.23814032007847044,15429,0.26891293956030754
6158358,f,8,181,128,0.23814032007847044,15842,0.26891293956030754
6261690,f,8,182,128,0.23814032007847044,16029,0.26891293956030754
6302426,f,8,181,128,0.23814032007847044,16158,0.26891293956030754
6407302,f,8,181,128,0.23814032007847044,16424,0.26891293956030754
6437502,f,8,182,128,0.23814032007847044,16443,0.26891293956030754
6441252,f,8,181,128,0.23814032007847044,16501,0.26891293956030754
6485752,f,8,181,128,0.23814032007847044,16603,0.26891293956030754
6652541,f,8,182,128,0.23814032007847044,16983,0.26891293956030754
6710620,f,8,182,128,0.23814032007847044,17117,0.26891293956030754
6846802,f,8,180,128,0.23814032007847044,17229,0.26891293956030754
10385968,f,8,180,128,0.23814032007847044,25805,0.26891293956030754
580502,f,8,182,128,0.23814032007847044,1478,0.26891293956030754
607702,f,8,182,128,0.23814032007847044,1544,0.26891293956030754
615102,f,8,181,128,0.23814032007847044,1597,0.26891293956030754
3109200,f,8,182,128,0.23814032007847044,7887,0.26891293956030754
3132472,f,8,180,128,0.23814032007847044,7796,0.26891293956030754
3163502,f,8,180,128,0.23814032007847044,7878,0.26891293956030754
3169336,f,8,181,128,0.23814032007847044,7952,0.26891293956030754
3179736,f,8,180,128,0.23814032007847044,7915,0.26891293956030754
3184832,f,8,182,128,0.23814032007847044,8084,0.26891293956030754
3202802,f,8,181,128,0.23814032007847044,8034,0.26891293956030754
3244721,f,8,182,128,0.23814032007847044,8211,0.26891293956030754
3318462,f,8,181,128,0.23814032007847044,8312,0.26891293956030754
3335213,f,8,182,128,0.23814032007847044,8467,0.26891293956030754
3343952,f,8,181,128,0.23814032007847044,8363,0.26891293956030754
3389202,f,8,181,128,0.23814032007847044,8477,0.26891293956030754
3475951,f,8,182,128,0.23814032007847044,8822,0.26891293956030754
3503017,f,8,181,128,0.23814032007847044,8762,0.26891293956030754
3506902,f,8,180,128,0.23814032007847044,8708,0.26891293956030754
3517502,f,8,182,128,0.23814032007847044,8903,0.26891293956030754
3540252,f,8,181,128,0.23814032007847044,8845,0.26891293956030754
6032201,f,8,182,128,0.23814032007847044,15469,0.26891293956030754
6042652,f,8,181,128,0.23814032007847044,15558,0.26891293956030754
6060127,f,8,180,128,0.23814032007847044,15361,0.26891293956030754
6099590,f,8,182,128,0.23814032007847044,15624,0.26891293956030754
6132702,f,8,180,128,0.23814032007847044,15559,0.26891293956030754
6144029,f,8,181,128,0.23814032007847044,15809,0.26891293956030754
6174922,f,8,182,128,0.23814032007847044,15800,0.26891293956030754
6225402,f,8,181,128,0.23814032007847044,15981,0.26891293956030754
6254741,f,8,180,128,0.23814032007847044,15852,0.26891293956030754
6306286,f,8,180,128,0.23814032007847044,15960,0.26891293956030754
6358761,f,8,182,128,0.23814032007847044,16263,0.26891293956030754
6435552,f,8,180,128,0.23814032007847044,16230,0.26891293956030754
6449592,f,8,180,128,0.23814032007847044,16268,0.26891293956030754
6497247,f,8,180,128,0.23814032007847044,16398,0.26891293956030754
6571426,f,8,181,128,0.23814032007847044,16858,0.26891293956030754
6585732,f,8,180,128,0.23814032007847044,16584,0.26891293956030754
6679351,f,8,181,128,0.23814032007847044,17107,0.26891293956030754
6692861,f,8,181,128,0.23814032007847044,17138,0.26891293956030754
6712856,f,8,181,128,0.23814032007847044,17198,0.26891293956030754
6727831,f,8,182,128,0.23814032007847044,17152,0.26891293956030754
6763839,f,8,181,128,0.23054035683708765,17315,0.2609011440743639
6769588,f,8,180,128,0.23814032007847044,17037,0.26891293956030754
6792252,f,8,181,128,0.23054035683708768,17385,0.2609011440743639
6805552,f,8,182,128,0.23814032007847044,17353,0.26891293956030754
10399753,f,8,180,128,0.23814032007847044,25851,0.26891293956030754
585302,f,8,180,128,0.23814032007847044,1487,0.26891293956030754
587102,f,8,181,128,0.23814032007847044,1526,0.26891293956030754
594652,f,8,180,128,0.23814032007847044,1513,0.26891293956030754
596535,f,8,181,128,0.23814032007847044,1557,0.26891293956030754
611102,f,8,182,128,0.23814032007847044,1556,0.26891293956030754
3111164,f,8,181,128,0.23814032007847044,7827,0.26891293956030754
3116000,f,8,180,128,0.23814032007847044,7742,0.26891293956030754
3129046,f,8,180,128,0.23814032007847044,7784,0.26891293956030754
3138907,f,8,181,128,0.23814032007847044,7886,0.26891293956030754
3149915,f,8,182,128,0.23814032007847044,7987,0.26891293956030754
3176295,f,8,180,128,0.23814032007847044,7903,0.26891293956030754
3356566,f,8,181,128,0.23814032007847044,8394,0.26891293956030754
3361302,f,8,180,128,0.23814032007847044,8338,0.26891293956030754
3367674,f,8,180,128,0.23814032007847044,8357,0.26891293956030754
3396582,f,8,180,128,0.23814032007847044,8432,0.26891293956030754
3406140,f,8,180,128,0.23814032007847044,8458,0.26891293956030754
3409593,f,8,181,128,0.23814032007847044,8518,0.26891293956030754
3438852,f,8,181,128,0.23814032007847044,8582,0.26891293956030754
3473078,f,8,181,128,0.23814032007847044,8675,0.26891293956030754
3543702,f,8,181,128,0.23814032007847044,8858,0.26891293956030754
3561906,f,8,180,128,0.23814032007847044,8862,0.26891293956030754
3566452,f,8,182,128,0.23814032007847044,9020,0.26891293956030754
3580252,f,8,180,128,0.23814032007847044,8904,0.26891293956030754
6051576,f,8,181,128,0.23814032007847044,15600,0.26891293956030754
6055111,f,8,180,128,0.23814032007847044,15348,0.26891293956030754
6230828,f,8,182,128,0.23814032007847044,15959,0.26891293956030754
6233623,f,8,181,128,0.23814032007847044,15993,0.26891293956030754
6341980,f,8,180,128,0.23814032007847044,16034,0.26891293956030754
6349051,f,8,180,128,0.23814032007847044,16047,0.26891293956030754
6362801,f,8,182,128,0.23814032007847044,16277,0.26891293956030754
6372196,f,8,181,128,0.23814032007847044,16331,0.26891293956030754
6405476,f,8,180,128,0.23814032007847044,16175,0.26891293956030754
6422194,f,8,181,128,0.23814032007847044,16450,0.26891293956030754
6447295,f,8,181,128,0.23814032007847044,16515,0.26891293956030754
6454680,f,8,180,128,0.23814032007847044,16281,0.26891293956030754
6455752,f,8,181,128,0.23814032007847044,16540,0.26891293956030754
6548902,f,8,180,128,0.23814032007847044,16501,0.26891293956030754
6581481,f,8,180,128,0.23814032007847044,16572,0.26891293956030754
6612685,f,8,182,128,0.23814032007847044,16880,0.26891293956030754
6683049,f,8,181,128,0.23814032007847044,17120,0.26891293956030754
6685061,f,8,180,128,0.23814032007847044,16838,0.26891293956030754
6689206,f,8,180,128,0.23814032007847044,16850,0.26891293956030754
6696947,f,8,182,128,0.23814032007847044,17090,0.26891293956030754
6801002,f,8,182,128,0.23814032007847044,17339,0.26891293956030754
6820271,f,8,181,128,0.23054035683708765,17450,0.2609011440743639
6828952,f,8,180,128,0.23814032007847044,17187,0.26891293956030754
6834552,f,8,182,128,0.23814032007847044,17427,0.26891293956030754
10408107,f,8,181,128,0.23814032007847044,25963,0.26891293956030754
598684,f,8,182,128,0.23814032007847044,1517,0.26891293956030754
600102,f,8,180,128,0.23814032007847044,1526,0.26891293956030754
617392,f,8,180,128,0.23814032007847044,1564,0.26891293956030754
618768,f,8,182,128,0.23814032007847044,1571,0.26891293956030754
620428,f,8,181,128,0.23814032007847044,1613,0.26891293956030754
621879,f,8,180,128,0.23814032007847044,1577,0.26891293956030754
623052,f,8,181,128,0.23814032007847044,1628,0.26891293956030754
625383,f,8,182,128,0.23814032007847044,1587,0.26891293956030754
627381,f,8,181,128,0.23814032007847044,1644,0.26891293956030754
629162,f,8,182,128,0.23814032007847044,1600,0.26891293956030754
630213,f,8,180,128,0.23814032007847044,1591,0.26891293956030754
631898,f,8,181,128,0.23814032007847044,1658,0.26891293956030754
633083,f,8,182,128,0.23814032007847044,1612,0.26891293956030754
635252,f,8,180,128,0.23814032007847044,1605,0.26891293956030754
636652,f,8,181,128,0.23814032007847044,1670,0.26891293956030754
638993,f,8,182,128,0.23814032007847044,1627,0.26891293956030754
640447,f,8,182,128,0.23814032007847044,1641,0.26891293956030754
641902,f,8,181,128,0.23814032007847044,1687,0.26891293956030754
643402,f,8,180,128,0.23814032007847044,1618,0.26891293956030754
644845,f,8,181,128,0.23814032007847044,1706,0.26891293956030754
646716,f,8,182,128,0.23814032007847044,1653,0.26891293956030754
648960,f,8,181,128,0.23814032007847044,1720,0.26891293956030754
650954,f,8,180,128,0.23814032007847044,1640,0.26891293956030754
652682,f,8,182,128,0.23814032007847044,1668,0.26891293956030754
654552,f,8,181,128,0.23814032007847044,1735,0.26891293956030754
656458,f,8,182,128,0.23814032007847044,1680,0.26891293956030754
658412,f,8,180,128,0.23814032007847044,1654,0.26891293956030754
660195,f,8,182,128,0.23814032007847044,1692,0.26891293956030754
661862,f,8,181,128,0.23814032007847044,1752,0.26891293956030754
663202,f,8,180,128,0.23814032007847044,1673,0.26891293956030754
664572,f,8,182,128,0.23814032007847044,1710,0.26891293956030754
666784,f,8,180,128,0.23814032007847044,1686,0.26891293956030754
667102,f,8,181,128,0.23814032007847044,1766,0.26891293956030754
668985,f,8,182,128,0.23814032007847044,1723,0.26891293956030754
670974,f,8,180,128,0.23814032007847044,1699,0.26891293956030754
672322,f,8,181,128,0.23814032007847044,1782,0.26891293956030754
673902,f,8,182,128,0.23814032007847044,1738,0.26891293956030754
675792,f,8,180,128,0.23814032007847044,1712,0.26891293956030754
677652,f,8,181,128,0.23814032007847044,1794,0.26891293956030754
679068,f,8,180,128,0.23814032007847044,1728,0.26891293956030754
680259,f,8,182,128,0.23814032007847044,1752,0.26891293956030754
682502,f,8,181,128,0.23814032007847044,1808,0.26891293956030754
684652,f,8,181,128,0.23814032007847044,1821,0.26891293956030754
686406,f,8,180,128,0.23814032007847044,1742,0.26891293956030754
687714,f,8,181,128,0.23814032007847044,1834,0.26891293956030754
690051,f,8,182,128,0.23814032007847044,1767,0.26891293956030754
691839,f,8,180,128,0.23814032007847044,1755,0.26891293956030754
693452,f,8,180,128,0.23814032007847044,1767,0.26891293956030754
695481,f,8,181,128,0.23814032007847044,1848,0.26891293956030754
697271,f,8,182,128,0.23814032007847044,1783,0.26891293956030754
699717,f,8,181,128,0.23814032007847044,1861,0.26891293956030754
701172,f,8,182,128,0.23814032007847044,1799,0.26891293956030754
702804,f,8,180,128,0.23814032007847044,1781,0.26891293956030754
704502,f,8,181,128,0.23814032007847044,1874,0.26891293956030754
706002,f,8,180,128,0.23814032007847044,1794,0.26891293956030754
707546,f,8,182,128,0.23814032007847044,1812,0.26891293956030754
709312,f,8,181,128,0.23814032007847044,1887,0.26891293956030754
711352,f,8,181,128,0.23814032007847044,1900,0.26891293956030754
713302,f,8,182,128,0.23814032007847044,1826,0.26891293956030754
715568,f,8,180,128,0.23814032007847044,1812,0.26891293956030754
717296,f,8,182,128,0.23814032007847044,1838,0.26891293956030754
718252,f,8,181,128,0.23814032007847044,1914,0.26891293956030754
719833,f,8,180,128,0.23814032007847044,1829,0.26891293956030754
721677,f,8,182,128,0.23814032007847044,1854,0.26891293956030754
723893,f,8,181,128,0.23814032007847044,1932,0.26891293956030754
725952,f,8,180,128,0.23814032007847044,1844,0.26891293956030754
727602,f,8,182,128,0.23814032007847044,1866,0.26891293956030754
729900,f,8,180,128,0.23814032007847044,1859,0.26891293956030754
731156,f,8,182,128,0.23814032007847044,1880,0.26891293956030754
732557,f,8,181,128,0.23814032007847044,1948,0.26891293956030754
734352,f,8,180,128,0.23814032007847044,1872,0.26891293956030754
736417,f,8,182,128,0.23814032007847044,1894,0.26891293956030754
737227,f,8,180,128,0.23814032007847044,1887,0.26891293956030754
739566,f,8,181,128,0.23814032007847044,1962,0.26891293956030754
741789,f,8,181,128,0.23814032007847044,1980,0.26891293956030754
743151,f,8,182,128,0.23814032007847044,1908,0.26891293956030754
744452,f,8,180,128,0.23814032007847044,1905,0.26891293956030754
746184,f,8,182,128,0.23814032007847044,1921,0.26891293956030754
747664,f,8,181,128,0.23814032007847044,1994,0.26891293956030754
749514,f,8,180,128,0.23814032007847044,1920,0.26891293956030754
751452,f,8,182,128,0.23814032007847044,1936,0.26891293956030754
752995,f,8,181,128,0.23814032007847044,2008,0.26891293956030754
754752,f,8,180,128,0.23814032007847044,1932,0.26891293956030754
756152,f,8,181,128,0.23814032007847044,2020,0.26891293956030754
757953,f,8,182,128,0.23814032007847044,1948,0.26891293956030754
759552,f,8,181,128,0.23814032007847044,2032,0.26891293956030754
761552,f,8,182,128,0.23814032007847044,1962,0.26891293956030754
762975,f,8,180,128,0.23814032007847044,1945,0.26891293956030754
764614,f,8,181,128,0.23814032007847044,2046,0.26891293956030754
766252,f,8,182,128,0.23814032007847044,1979,0.26891293956030754
767420,f,8,180,128,0.23814032007847044,1959,0.26891293956030754
769680,f,8,181,128,0.23814032007847044,2059,0.26891293956030754
770487,f,8,182,128,0.23814032007847044,1995,0.26891293956030754
771702,f,8,180,128,0.23814032007847044,1974,0.26891293956030754
773372,f,8,180,128,0.23814032007847044,1993,0.26891293956030754
775352,f,8,181,128,0.23814032007847044,2077,0.26891293956030754
777074,f,8,182,128,0.23814032007847044,2009,0.26891293956030754
779252,f,8,180,128,0.23814032007847044,2006,0.26891293956030754
793002,f,8,181,128,0.23814032007847044,2135,0.26891293956030754
838784,f,8,181,128,0.23814032007847044,2252,0.26891293956030754
857010,f,8,180,128,0.23814032007847044,2224,0.26891293956030754
3113600,f,8,182,128,0.23814032007847044,7900,0.26891293956030754
3117616,f,8,182,128,0.23814032007847044,7913,0.26891293956030754
3234729,f,8,180,128,0.23814032007847044,8035,0.26891293956030754
3238960,f,8,180,128,0.23814032007847044,8047,0.26891293956030754
3242502,f,8,180,128,0.23814032007847044,8059,0.26891293956030754
3288102,f,8,180,128,0.23814032007847044,8158,0.26891293956030754
3369660,f,8,181,128,0.23814032007847044,8420,0.26891293956030754
3377702,f,8,182,128,0.23814032007847044,8577,0.26891293956030754
3382752,f,8,180,128,0.23814032007847044,8390,0.26891293956030754
3404695,f,8,182,128,0.23814032007847044,8632,0.26891293956030754
3417202,f,8,181,128,0.23814032007847044,8533,0.26891293956030754
3465025,f,8,180,128,0.23814032007847044,8586,0.26891293956030754
3483152,f,8,181,128,0.23814032007847044,8704,0.26891293956030754
3513652,f,8,181,128,0.23814032007847044,8778,0.26891293956030754
3589152,f,8,181,128,0.23814032007847044,8967,0.26891293956030754
6058651,f,8,181,128,0.23814032007847044,15630,0.26891293956030754
6088155,f,8,180,128,0.23814032007847044,15446,0.26891293956030754
6104163,f,8,181,128,0.23814032007847044,15724,0.26891293956030754
6162045,f,8,182,128,0.23814032007847044,15772,0.26891293956030754
6166037,f,8,180,128,0.23814032007847044,15647,0.26891293956030754
6168026,f,8,181,128,0.23814032007847044,15868,0.26891293956030754
6181163,f,8,180,128,0.23814032007847044,15694,0.26891293956030754
6270988,f,8,181,128,0.23814032007847044,16092,0.26891293956030754
6285655,f,8,182,128,0.23814032007847044,16074,0.26891293956030754
6296460,f,8,182,128,0.23814032007847044,16102,0.26891293956030754
6355052,f,8,182,128,0.23814032007847044,16249,0.26891293956030754
6373402,f,8,181,128,0.23814032007847044,16346,0.26891293956030754
6380052,f,8,181,128,0.23814032007847044,16359,0.26891293956030754
6553921,f,8,181,128,0.23814032007847044,16815,0.26891293956030754
6559152,f,8,181,128,0.23814032007847044,16828,0.26891293956030754
6577296,f,8,182,128,0.23814032007847044,16787,0.26891293956030754
6598402,f,8,180,128,0.23814032007847044,16611,0.26891293956030754
6601523,f,8,180,128,0.23814032007847044,16625,0.26891293956030754
6646411,f,8,181,128,0.23814032007847044,17028,0.26891293956030754
6647949,f,8,180,128,0.23814032007847044,16735,0.26891293956030754
6746502,f,8,181,128,0.23814032007847044,17268,0.26891293956030754
6758952,f,8,181,128,0.23814032007847044,17303,0.26891293956030754
6767806,f,8,181,128,0.23054035683708765,17330,0.2609011440743639
6797337,f,8,181,128,0.23814032007847044,17400,0.26891293956030754
10421285,f,8,180,128,0.23814032007847044,25891,0.26891293956030754
780984,f,8,181,128,0.23814032007847044,2090,0.26891293956030754
787152,f,8,182,128,0.23814032007847044,2037,0.26891293956030754
812579,f,8,182,128,0.23814032007847044,2092,0.26891293956030754
818802,f,8,182,128,0.23814032007847044,2107,0.26891293956030754
852934,f,8,182,128,0.23814032007847044,2201,0.26891293956030754
869424,f,8,181,128,0.23814032007847044,2353,0.26891293956030754
3121208,f,8,182,128,0.23814032007847044,7926,0.26891293956030754
3174202,f,8,181,128,0.23814032007847044,7967,0.26891293956030754
