creature_key,onset_cycle,batch_index,batch_size,loss
180,952,5,16,1.4173659
180,952,6,16,0.15638848
180,952,7,16,1.4730635
180,967,0,16,0.36054656
180,967,1,16,1.2539934
180,967,2,16,0.2726161
180,967,3,16,1.347098
180,967,4,16,0.20649873
180,967,5,16,1.4199538
180,967,6,16,0.15619461
180,967,7,16,1.4734641
180,982,0,16,0.36053646
180,982,1,16,1.2539877
180,982,2,16,0.2726095
180,982,3,16,1.3470739
180,982,4,16,0.20649412
180,982,5,16,1.4198745
180,982,6,16,0.15618668
180,982,7,16,1.4734064
180,994,0,16,0.36052412
180,994,1,16,1.2539101
180,994,2,16,0.27259532
180,994,3,16,1.3469938
180,994,4,16,0.20648181
180,994,5,16,1.4197956
180,994,6,16,0.15617731
180,994,7,16,1.4733443
180,1008,0,16,0.3601182
180,1008,1,16,1.2547425
180,1008,2,16,0.2727211
180,1008,3,16,1.3478781
180,1008,4,16,0.20632419
180,1008,5,16,1.418875
180,1008,6,16,0.15643029
180,1008,7,16,1.4747598
180,1023,0,16,0.36011833
180,1023,1,16,1.2547477
180,1023,2,16,0.27271894
180,1023,3,16,1.3478558
180,1023,4,16,0.20632003
180,1023,5,16,1.4188404
180,1023,6,16,0.15642914
180,1023,7,16,1.4747057
180,1045,0,16,0.3607162
180,1045,1,16,1.2526821
180,1045,2,16,0.27272153
180,1045,3,16,1.3479313
180,1045,4,16,0.20669022
180,1045,5,16,1.4195327
180,1045,6,16,0.1565665
180,1045,7,16,1.4519686
180,1058,0,16,0.3607001
180,1058,1,16,1.2526009
180,1058,2,16,0.2727028
180,1058,3,16,1.3478957
180,1058,4,16,0.20668986
180,1058,5,16,1.4195155
180,1058,6,16,0.1565662
180,1058,7,16,1.4519696
180,1074,0,16,0.36044395
180,1074,1,16,1.2547872
180,1074,2,16,0.27303234
180,1074,3,16,1.3484828
180,1074,4,16,0.20664914
180,1074,5,16,1.3997104
180,1074,6,16,0.15661457
180,1074,7,16,1.4530466
180,1088,0,16,0.36069986
180,1088,1,16,1.2552338
180,1088,2,16,0.27272147
180,1088,3,16,1.3307221
180,1088,4,16,0.20680965
180,1088,5,16,1.3993601
180,1088,6,16,0.15634814
180,1088,7,16,1.4746059
180,1100,0,16,0.36068156
180,1100,1,16,1.2551913
180,1100,2,16,0.27271798
180,1100,3,16,1.3307853
180,1100,4,16,0.20681062
180,1100,5,16,1.3993754
180,1100,6,16,0.15634847
180,1100,7,16,1.4745742
180,1116,0,16,0.36068237
180,1116,1,16,1.255204
180,1116,2,16,0.27271897
180,1116,3,16,1.3306988
180,1116,4,16,0.20680062
180,1116,5,16,1.3993899
180,1116,6,16,0.15634929
180,1116,7,16,1.4745107
180,1128,0,16,0.36067978
180,1128,1,16,1.255183
180,1128,2,16,0.2727168
180,1128,3,16,1.3307061
180,1128,4,16,0.20681193
180,1128,5,16,1.3992552
180,1128,6,16,0.15633668
180,1128,7,16,1.4745095
180,1142,0,16,0.36014685
180,1142,1,16,1.2391586
180,1142,2,16,0.27273875
180,1142,3,16,1.3313997
180,1142,4,16,0.20648488
180,1142,5,16,1.4193732
180,1142,6,16,0.1564205
180,1142,7,16,1.4736143
180,1154,0,16,0.3601379
180,1154,1,16,1.239085
180,1154,2,16,0.2727318
180,1154,3,16,1.3313646
180,1154,4,16,0.20647979
180,1154,5,16,1.4193497
180,1154,6,16,0.15641488
180,1154,7,16,1.4735687
180,1168,0,16,0.3601308
180,1168,1,16,1.2390804
180,1168,2,16,0.27272668
180,1168,3,16,1.3313595
180,1168,4,16,0.20647511
180,1168,5,16,1.4193337
180,1168,6,16,0.15641342
180,1168,7,16,1.4735432
180,1183,0,16,0.36024272
180,1183,1,16,1.2390484
180,1183,2,16,0.27278614
180,1183,3,16,1.3480244
180,1183,4,16,0.20664306
180,1183,5,16,1.4189974
180,1183,6,16,0.15643238
180,1183,7,16,1.4738615
180,1197,0,16,0.36080766
180,1197,1,16,1.254012
180,1197,2,16,0.27300665
180,1197,3,16,1.347179
180,1197,4,16,0.20675832
180,1197,5,16,1.4196678
180,1197,6,16,0.1565633
180,1197,7,16,1.4710077
180,1212,0,16,0.36080682
180,1212,1,16,1.2540531
180,1212,2,16,0.27300686
180,1212,3,16,1.3471398
180,1212,4,16,0.2067565
180,1212,5,16,1.4196804
