time,simpleEfficiency,complexEfficiency
3.077,0.7346139305192431,1.045357529829093
3.078,,1.045357529829093
3.081,0.7346139305192431,1.045357529829093
3.082,0.7346139305192431,
3.083,0.7346139305192431,1.045357529829093
3.086,,1.045357529829093
3.102,,1.0527312227023593
3.121,,1.0614741051273828
3.137,,1.0619904869397012
3.153,,1.0624970009674342
3.165,0.761367002380819,1.0629936472105814
3.166,,1.0629936472105814
3.17,0.7626465719936657,
3.171,0.7631022466236176,1.0639573363431194
3.172,0.764102371733586,1.0644935475653057
3.188,0.7644652311283257,
3.189,0.7644652311283257,1.064608433408582
3.204,0.7659123222218714,1.0653288616575338
3.219,,1.0657663011931675
3.237,,1.0661938729442153
3.255,,1.0666115769106777
3.271,,1.0670194130925545
3.279,0.7694998064004309,1.0670194130925543
3.32,,1.0678054821025509
3.328,0.7722506337169031,1.0682581773621445
3.329,0.7730444980376053,
3.33,0.7730444980376053,
3.331,,1.0685520799742052
3.336,,1.0685520799742052
3.337,,1.0685520799742052
3.371,,1.0692592067075168
3.387,,1.0695979683972943
3.406,,1.0699268623024862
3.425,,1.0702458884230923
3.454,,1.0702458884230923
3.455,,1.0702458884230923
3.469,,1.0708543373105477
3.47,,1.0708543373105477
3.49,,1.0711437600773972
3.491,,1.0711437600773972
3.507,,1.0711437600773972
3.508,,1.0711437600773972
3.521,,1.0711437600773972
3.537,,1.0711437600773972
3.538,,1.0711437600773972
3.569,,1.0711437600773972
3.596,,1.0724428571428595
3.615,,1.072673073202195
3.621,,1.072893421476945
3.638,,1.0731039019671094
3.653,,1.0733045146726883
3.669,,1.0734952595936815
3.686,,1.0736761367300887
3.703,,1.0738471460819108
3.722,,1.074008287649147
3.723,,1.074008287649147
3.736,,1.0741595614317978
3.753,,1.0743009674298627
3.763,0.793442167062238,1.0744325056433421
3.802,0.7942606122793918,
3.803,,1.0745541760722361
3.804,,1.0745541760722361
3.819,,1.0745541760722361
3.828,0.7958901550886622,1.0747679135762669
3.832,0.7958901550886622,1.0747679135762669
3.846,0.7958901550886622,1.0747679135762669
