time,simpleEfficiency,complexEfficiency
2.6,0.5985603883526606,0.8926087960873057
2.601,0.6008025576159217,0.8961986348489953
2.604,0.6024767367825691,
2.605,0.6024767367825691,0.8980734816726006
2.609,0.603867219804826,
2.61,0.603867219804826,0.8999384607116202
2.611,0.603867219804826,0.8999384607116202
2.612,,0.8999384607116202
2.613,0.6053919200487712,0.9025328534881439
2.614,0.6073250458682172,0.9040066799957219
2.615,0.608288671792245,0.9062051837042031
2.616,0.6096619096258693,
2.618,0.612123084161991,
2.619,0.612123084161991,0.9109211114694399
2.624,0.6134846715072968,
2.625,,0.9127170160163603
2.627,0.6148421802115871,0.914503052778695
2.628,0.6148421802115871,
2.629,0.6148421802115871,0.914503052778695
2.657,0.6175450105308737,
2.658,0.6175450105308737,0.9180455229496074
2.665,0.6188903564713611,0.9198019563581855
2.677,0.6202316724220344,
2.678,0.6202316724220344,0.9215485219821775
2.686,0.6210342117655486,
2.687,0.6215689704547458,0.9232852198215841
2.688,0.6236116470567273,0.9257000189186494
2.689,0.6250272277484069,0.9269001163065889
2.69,,0.9280954771579271
2.694,0.6252921319325555,0.9280954771579271
2.696,0.6252921319325555,0.928095477157927
2.7,0.6252921319325555,
2.701,,0.9280954771579271
2.702,0.6252921319325555,0.9280954771579271
2.703,,0.928095477157927
2.704,0.6252921319325555,0.928095477157927
2.708,0.6254685758589201,0.9282657918951086
2.738,0.6334258204822096,
2.741,0.6340318640581152,0.9387998434913676
2.742,0.6349826057905221,0.9403270833064807
2.745,0.6360174827973887,0.9417376222724059
2.746,0.6360174827973887,
2.772,0.637307494364138,
2.773,0.637307494364138,0.943355906696785
2.787,0.6398759363666244,
2.788,0.6398759363666244,0.9465628721917865
2.79,0.6411543899183569,0.9481515532624086
2.791,0.6411543899183569,
2.792,0.6411543899183569,0.9481515532624086
2.793,0.6411543899183569,0.9481515532624087
2.796,0.6411543899183569,0.9481515532624086
2.797,,0.9481515532624086
2.803,0.6462300225361847,
2.804,0.6462300225361847,0.9544075996990419
2.817,0.6474894423942243,0.955946941846736
2.818,,0.955946941846736
2.82,0.6484942614672775,
2.821,0.6494963715036881,0.9577811269483162
2.822,0.6499969756175938,0.9589960227883676
2.825,0.6499969756175938,
2.826,0.6499969756175938,0.9589960227883676
2.827,0.6499969756175938,0.9589960227883676
2.83,0.6499969756175938,0.9589960227883676
2.836,0.6499969756175938,0.9589960227883676
2.839,0.6499969756175938,0.9589960227883676
2.84,0.6499969756175938,0.9589960227883676
2.841,0.6499969756175938,0.9589960227883676
2.842,0.6499969756175938,0.9589960227883676
2.854,0.6549670572282393,
2.855,0.6579207223015675,0.966738908309167
2.856,0.6586558032301172,0.9699022305349723
2.857,0.6606094895106254,0.9716565077932042
2.858,0.6620079593311488,0.9735076622595051
2.863,0.668331491267578,0.9806059873159383
2.873,0.6695247060766507,
2.874,0.6698422290932101,0.9825096351714686
2.875,0.6708330966728331,
2.876,0.6714263485801951,0.9843935474578277
2.877,0.6730829476169317,0.9846615500376407
2.878,0.6742619294171445,0.9867880718048125
2.879,,0.9873159195958476
2.88,0.6750850970971118,
2.881,0.6754373795720733,
2.882,0.6763752040216051,
2.883,0.6770766760045402,0.9905344482425206
2.884,0.6790589281154724,0.9919937254649217
2.885,,0.992761617112777
2.886,0.6798720676950822,0.9940829983446378
2.887,,0.9951425344942668
2.889,0.6814931982535289,
2.89,0.6814931982535289,
2.893,0.6814931982535289,0.9952936261421225
2.894,0.6814931982535289,
2.895,0.6814931982535289,0.9952936261421225
2.896,0.6814931982535289,0.9952936261421225
2.903,0.6814931982535289,0.9952936261421225
2.907,0.6818395425717014,
2.908,0.6833373247976016,0.9970425471353502
2.913,0.6881372457621204,1.0024132430398967
2.916,0.6905144680208228,1.0050269508760785
2.917,0.6910782902605515,1.0054970392346725
2.92,0.691528725996745,1.0059655487477328
2.925,0.691528725996745,1.0059655487477328
2.926,0.691528725996745,1.0059655487477328
2.929,0.69254021545288,
2.93,0.692652453384877,1.0071299150811734
2.931,0.6948898198530679,
2.932,0.6948898198530679,
2.933,0.6948898198530679,1.009429044394298
2.943,0.6960034790694399,1.0105638073739818
2.944,,1.0108858262618983
2.954,0.6982207995815296,
2.955,0.6985890465629875,1.0132469779641138
2.966,0.6993244808331468,1.0139088896055197
2.967,0.6993244808331468,
2.979,0.7005713087866487,1.015547682898006
2.987,0.701521934993309,1.016089605503617
2.99,0.7026157276789562,1.017165161775787
3.002,0.7038150993706185,
3.003,,1.0184428038267381
3.004,0.7047934934821795,1.0192866709663706
3.013,0.7058774861996623,1.020332623884784
3.014,,1.020332623884784
3.02,0.7058774861996623,1.020332623884784
3.021,,1.020332623884784
3.026,0.7080357400461672,
3.027,,1.02259878834786
3.029,0.7091100205994885,1.0237478224228893
3.03,0.7101810831405816,1.024417757712581
3.031,0.7111422799962153,1.0254143717080662
3.032,0.7112489373090168,1.0254143717080664
3.033,0.7112489373090168,1.0254143717080662
3.034,0.7112489373090168,1.0254143717080662
3.035,0.7112489373090168,1.0254143717080664
3.036,0.7123135927154887,1.0266950695474726
3.038,0.7157675506494421,1.0287263642266082
3.039,0.7194691604795307,1.0313731295281234
3.04,0.7198852979222781,1.0331877797331264
3.059,0.7227863087515621,1.0357258518757528
3.062,0.7227863087515621,1.0357258518757528
3.078,0.7248434134137559,
3.079,0.7248434134137559,1.0374723852520826
3.08,0.7258673465059268,1.0385013591314762
3.081,0.7262760604127299,1.0386714732881999
3.086,0.7280076180010745,1.0403509057293476
3.087,0.7283122892550438,1.0403509057293476
3.088,0.7283122892550438,1.0403509057293476
3.09,0.7283122892550438,1.0403509057293476
3.091,0.7283122892550438,1.0403509057293476
3.092,0.7283122892550438,1.0403509057293476
3.094,0.7319468545505875,
3.095,,1.043393417499744
3.108,0.7329495092528915,
3.109,0.7329495092528915,1.0440638073739779
3.11,0.7339488010197559,1.0449978531656579
3.116,0.7349458172843593,
3.117,0.7354430106539362,1.046070041492004
3.123,0.7359394885803089,1.046372772224026
3.126,0.7369301833294235,
3.127,0.7369301833294235,1.0471226916048706
3.143,0.7379179104479621,
3.144,0.7381151005387504,1.0480095693862315
3.145,0.7387059023905233,1.0483020376222842
3.146,0.7389026788254758,1.0485929270128034
3.149,0.7398844973248866,1.0493132430398913
3.151,0.7408633747825675,1.0500236912823935
