creature_key,onset_cycle,batch_index,batch_size,loss
181,1287,4,16,0.35372826
181,1287,5,16,2.4237163
181,1287,6,16,0.26741028
181,1287,7,16,2.4860218
181,1301,0,16,0.61778754
181,1301,1,16,2.1408741
181,1301,2,16,0.46722475
181,1301,3,16,2.3021088
181,1301,4,16,0.3529117
181,1301,5,16,2.3968925
181,1301,6,16,0.2677405
181,1301,7,16,2.5127623
181,1317,0,16,0.6177684
181,1317,1,16,2.1407297
181,1317,2,16,0.46720204
181,1317,3,16,2.3020258
181,1317,4,16,0.35290033
181,1317,5,16,2.3966904
181,1317,6,16,0.26772323
181,1317,7,16,2.5126941
181,1329,0,16,0.6171999
181,1329,1,16,2.1415458
181,1329,2,16,0.4661643
181,1329,3,16,2.2774162
181,1329,4,16,0.3535072
181,1329,5,16,2.420929
181,1329,6,16,0.2675508
181,1329,7,16,2.5148573
181,1341,0,16,0.61720663
181,1341,1,16,2.1416535
181,1341,2,16,0.4661637
181,1341,3,16,2.2773502
181,1341,4,16,0.35351646
181,1341,5,16,2.4209566
181,1341,6,16,0.26754966
181,1341,7,16,2.51478
181,1353,0,16,0.61592025
181,1353,1,16,2.1206806
181,1353,2,16,0.46684152
181,1353,3,16,2.2994769
181,1353,4,16,0.35340258
181,1353,5,16,2.4231858
181,1353,6,16,0.26785338
181,1353,7,16,2.513235
181,1365,0,16,0.6159216
181,1365,1,16,2.1207116
181,1365,2,16,0.46684748
181,1365,3,16,2.2994692
181,1365,4,16,0.35340318
181,1365,5,16,2.4231138
181,1365,6,16,0.267847
181,1365,7,16,2.513223
181,1383,0,16,0.61719596
181,1383,1,16,2.1385596
181,1383,2,16,0.46684834
181,1383,3,16,2.3033555
181,1383,4,16,0.3536092
181,1383,5,16,2.4202847
181,1383,6,16,0.2676723
181,1383,7,16,2.5129972
181,1395,0,16,0.6172184
181,1395,1,16,2.1383383
181,1395,2,16,0.46685195
181,1395,3,16,2.3034594
181,1395,4,16,0.35360962
181,1395,5,16,2.4202125
181,1395,6,16,0.26766527
181,1395,7,16,2.5129805
181,1408,0,16,0.6167362
181,1408,1,16,2.143598
181,1408,2,16,0.4671923
181,1408,3,16,2.2995303
181,1408,4,16,0.35336012
181,1408,5,16,2.421739
181,1408,6,16,0.26767743
181,1408,7,16,2.513589
181,1421,0,16,0.616737
181,1421,1,16,2.1435966
181,1421,2,16,0.4671732
181,1421,3,16,2.2994666
181,1421,4,16,0.3533588
181,1421,5,16,2.4217901
181,1421,6,16,0.2676805
181,1421,7,16,2.5134742
181,1435,0,16,0.6172574
181,1435,1,16,2.1400192
181,1435,2,16,0.46674547
181,1435,3,16,2.3008983
181,1435,4,16,0.3534575
181,1435,5,16,2.4207327
181,1435,6,16,0.26759356
181,1435,7,16,2.515791
181,1448,0,16,0.617249
181,1448,1,16,2.1402113
181,1448,2,16,0.46676818
181,1448,3,16,2.3008559
181,1448,4,16,0.3534689
181,1448,5,16,2.4208605
181,1448,6,16,0.26760548
181,1448,7,16,2.5157254
181,1462,0,16,0.6164003
181,1462,1,16,2.141488
181,1462,2,16,0.46701267
181,1462,3,16,2.3003585
181,1462,4,16,0.35321
181,1462,5,16,2.4233959
181,1462,6,16,0.26755184
181,1462,7,16,2.4836884
181,1477,0,16,0.6174515
181,1477,1,16,2.1404839
181,1477,2,16,0.46658486
181,1477,3,16,2.302096
181,1477,4,16,0.35321543
181,1477,5,16,2.393544
181,1477,6,16,0.2676113
181,1477,7,16,2.5143442
181,1493,0,16,0.6174259
181,1493,1,16,2.140545
181,1493,2,16,0.46658587
181,1493,3,16,2.301942
181,1493,4,16,0.3532031
181,1493,5,16,2.393534
181,1493,6,16,0.26761338
181,1493,7,16,2.514256
181,1505,0,16,0.6173984
181,1505,1,16,2.1404812
181,1505,2,16,0.4666057
181,1505,3,16,2.3020928
181,1505,4,16,0.35320637
181,1505,5,16,2.393445
181,1505,6,16,0.26761377
181,1505,7,16,2.5143516
181,1518,0,16,0.61680156
181,1518,1,16,2.1420522
181,1518,2,16,0.4662121
